-26,-6,-4,-3,-2,-5,4,-2
16,3,1,-2,0,4,-4,4
0,3,2,0,1,4,-1,-2
-39,-8,-1,2,0,0,-1,-3
-23,-3,1,0,-1,-1,-2,-2
-14,-11,-6,-4,-2,-2,-1,-6
29,14,-2,-2,-2,-4,-1,0
-39,-9,-4,-1,-2,-2,-3,-3
26,5,0,1,-1,1,0,0
4,-1,1,1,-1,-1,1,4
30,-2,0,0,-1,-1,0,1
-7,0,2,-2,-2,-1,-1,-4
-4,2,-1,-1,0,-43,-1,2
-18,-3,-1,-2,-2,38,-7,-3
7,-6,-1,1,-2,3,-1,-2
-2,2,-1,-1,1,3,-1,-2
2,3,2,-1,-1,3,0,0
35,3,-3,-4,-2,-15,-5,0
-66,-11,-5,-2,-3,-4,-3,-4
45,-1,-4,-3,-6,-4,0,-3
-4,-2,-2,-1,1,7,0,0
38,0,2,2,1,-9,0,2
13,7,1,-1,-2,5,-2,2
-41,-7,2,1,-2,-6,0,-6
27,-6,-10,-5,0,6,0,4
-63,1,0,1,-1,-6,0,-3
60,-2,-4,-4,-3,-9,-2,4
8,-5,1,-1,-2,3,2,0
-20,-5,0,0,-3,3,-3,-5
43,7,2,-1,0,1,3,4
-5,7,2,3,1,-9,1,1
-29,6,-1,-2,-1,37,0,1
-39,-13,-2,-2,-3,13,-2,-9
39,3,-4,0,-1,-8,4,5
-10,-8,-4,-1,-3,9,-4,-5
11,-2,-4,-6,1,-12,-3,-1
-16,-5,-1,0,-1,-2,-1,2
5,12,3,1,-1,1,2,5
-11,-4,5,0,-1,-9,1,-2
23,2,-9,-3,-2,3,-4,0
-18,-9,-2,-2,-3,-3,-2,-6
-51,-1,1,-1,0,-11,-1,-4
87,5,-2,0,0,0,-1,0
-21,-2,0,0,1,-7,-3,-1
17,3,-1,-3,-1,4,-2,0
-25,-10,-3,-1,-3,1,-3,-6
-31,-4,0,-2,-2,-3,-2,3
5,-2,-4,1,1,-2,0,-1
25,6,1,1,0,-5,0,0
4,-5,-3,2,0,-5,-2,-5
-33,-5,-3,-2,-2,1,-1,-3
10,2,4,1,-2,-8,0,1
9,3,2,0,-1,-1,-1,1
-12,-2,-5,-3,-3,-1,-4,-2
-60,-11,-3,-5,-1,4,-2,-7
45,1,-4,-2,-4,-7,0,1
-8,-8,-4,-3,0,0,-1,2
31,24,4,-2,-2,0,1,-2
-18,4,8,3,1,-2,3,6
-60,-10,-1,0,1,-6,-3,-8
81,7,-2,0,-5,-44,-1,0
-49,-11,0,-2,-1,34,-5,1
-16,-7,-9,-2,-2,2,-1,-7
57,5,1,-4,-2,2,-3,8
-34,5,0,-1,1,-1,1,-4
-10,-14,-4,-3,1,-16,-1,-6
-32,-7,0,-1,0,-3,-3,-4
30,12,0,-2,-1,2,1,-4
6,0,-2,-1,-1,5,1,0
33,9,1,2,3,-6,-1,-2
-32,-14,1,-1,1,5,-1,-3
-12,-5,-2,-3,-2,-9,1,-1
-40,-2,-2,-3,-1,9,-3,-3
24,6,0,-2,-3,2,-3,3
34,2,-5,-1,-3,-26,0,0
-1,-5,3,-1,1,-4,-2,0
-39,-4,0,0,-1,7,0,1
-17,-14,-5,-5,-2,-5,-2,-7
5,9,-2,-1,-2,7,1,2
29,0,-3,1,-3,-1,6,7
-57,-7,1,0,-1,-48,-4,-12
10,0,2,1,1,10,1,6
15,6,1,0,-1,5,-3,1
5,-3,-3,1,-2,0,0,-9
32,-6,-2,-3,-3,8,0,-2
22,8,-2,-1,0,-11,3,8
-10,1,0,-1,-1,0,2,-1
-44,-8,-1,-1,-1,-3,-4,-6
20,7,0,-1,-1,15,-1,4
-12,-10,-2,-2,-4,-6,-2,-8
-13,-13,-1,-3,-1,8,-3,-4
-15,6,2,-1,-1,-5,0,5
31,9,0,-3,0,9,-2,-3
-38,-3,1,-1,0,-2,0,0
-20,-8,-3,3,-2,-8,-1,-4
-5,-1,-2,-3,-1,0,-4,-1
1,-2,-2,-1,-1,4,5,0
-11,-9,1,1,-1,-29,0,1
10,7,-2,-1,0,7,-5,2
-14,-12,-6,-3,2,-2,-4,-5
70,4,0,0,-2,15,-2,5
2,7,3,2,-2,-10,1,-4
14,-3,2,1,1,-5,-1,0
-26,5,-6,-3,-2,1,-1,1
-40,-13,-4,-2,-2,-7,-1,-3
2,3,-6,-6,-4,4,-3,-5
3,-1,-1,-2,-1,-2,-2,-4
8,1,2,1,-1,5,-3,-1
-13,-6,4,3,1,5,5,5
34,2,3,1,-2,5,-1,5
-15,0,-6,-3,-2,4,2,-1
-26,-3,-3,-2,-2,-9,-1,-3
-25,-4,-3,2,0,4,-3,-4
24,1,0,0,1,-39,2,-2
23,0,0,-3,-1,0,-5,-5
12,-1,4,-1,-2,-6,3,4
3,4,-2,-1,-1,9,-2,2
-2,4,-1,0,2,2,1,-3
-33,-16,-5,-2,-1,-7,-4,-7
23,1,-1,-3,-4,8,1,-12
-10,9,3,-1,1,-5,-3,4
-40,-14,-7,-2,-1,11,-2,1
-5,-3,-4,-2,-2,0,2,2
20,-3,-3,0,-1,9,1,11
-12,-3,-1,-1,-2,-8,-2,-6
-8,4,1,-2,-2,9,5,-13
-11,-3,2,2,0,5,-5,9
-9,-14,-3,0,0,-8,-3,-4
41,5,-1,-2,-1,5,-2,1
13,12,-2,-1,-3,-48,-1,1
6,-6,1,-2,-3,11,-2,-6
-5,-2,-2,-3,-2,0,-2,1
-7,2,-2,-1,-4,4,-1,-2
0,-7,-1,-1,1,11,-2,1
8,6,0,0,1,-9,4,-2
-22,-1,2,-3,1,-1,-2,-2
-18,-10,-2,1,-2,-1,-2,-4
4,-5,1,2,-3,14,-4,-3
-5,0,-7,-5,0,-4,-2,0
58,5,-2,-3,-2,-9,2,5
6,4,2,-2,-1,-9,6,1
11,6,1,0,-4,11,-1,1
-31,-9,-1,1,-3,-6,0,-9
20,5,4,3,2,0,6,9
-25,-7,-1,-1,-3,1,-5,-6
-14,-5,-3,0,-1,8,-3,-3
-8,-7,-4,-3,0,0,1,1
7,11,0,-1,-4,-39,-1,-7
-30,11,-1,-3,0,3,-2,0
-19,-10,-4,-3,-2,22,-1,1
-35,4,-1,0,-3,5,3,-2
6,-13,-3,-2,1,0,-5,-9
17,9,0,-2,0,-4,-4,-1
9,1,0,-4,1,0,5,9
8,-2,0,1,0,-13,5,11
-8,7,-2,1,-2,2,5,0
-40,-16,-3,-1,0,1,-5,-9
3,-2,-3,-2,-1,6,-3,-1
54,9,5,-1,-2,9,0,-1
-21,-2,2,-2,0,2,-8,-2
52,0,1,2,0,2,-1,3
-21,-18,-2,-1,-1,-10,-3,-11
-10,5,-4,-3,-4,-1,-2,1
-48,-6,-4,-4,-2,4,0,-9
6,3,-5,-5,-3,37,4,-4
21,3,5,3,4,4,0,13
-31,-9,-3,1,0,-2,-1,-8
14,5,0,-2,-1,17,-3,1
25,-5,-4,-5,-1,-15,3,0
0,2,5,2,-5,-9,-1,0
-6,18,-2,0,1,4,-4,-3
-40,-18,-2,0,-6,-16,-3,-4
48,0,-2,-1,-1,-4,0,3
-52,-13,-7,-6,-3,-1,-4,-17
25,5,5,2,-4,-5,2,10
-6,-1,0,0,4,7,0,3
4,-5,-1,-2,-4,-22,-27,-3
69,17,2,2,2,-1,23,6
