-6,-1,-2,-1,0,-1,1,-2
15,6,15,10,2,-1,0,1
2,-3,-16,0,-2,-1,-1,-3
-19,-8,-11,-18,-5,-3,-2,-2
23,0,-7,-5,-2,-3,-3,1
-1,-2,0,1,-2,-2,-2,0
-26,0,9,0,0,-1,-1,-1
22,-7,-3,3,-1,-1,0,0
-17,4,-9,-9,-2,-1,0,-3
-5,-4,1,2,-1,-3,-2,-1
4,0,0,0,-2,-2,-1,-2
-14,-3,-1,-2,0,-1,0,-3
-3,-2,3,0,0,-2,-2,-1
7,-2,-1,0,-1,1,-2,3
2,0,-3,-3,-1,-1,0,-1
-3,-1,-6,1,-1,-1,3,-3
-1,-3,-1,2,-2,-1,-9,-2
-38,-4,-2,-4,-2,-1,-2,-3
36,-11,-7,-4,-3,0,-2,-2
19,26,10,9,0,8,0,2
2,-7,3,7,1,-7,3,0
-14,-5,-15,-26,-4,-3,0,-3
-9,-2,2,0,-2,-1,-4,-3
6,-6,-5,-9,-2,1,0,2
-7,5,5,5,-1,0,-1,0
-10,0,1,3,-2,-22,-2,-5
-22,-12,3,2,-1,6,5,7
65,21,4,4,0,-1,1,5
15,-6,-9,-4,-1,11,-1,-1
-18,-8,-8,3,-2,-2,3,-1
-13,5,-5,-8,-4,8,-27,0
17,-15,-2,-2,-2,-2,3,-6
10,12,8,-2,0,-14,-12,5
-7,13,5,5,1,-6,7,-6
13,-1,1,1,0,3,7,4
-29,1,-3,-1,-2,-2,-5,0
-27,-9,5,5,1,-3,-4,-7
18,-5,-12,-4,-1,14,-7,-5
4,-1,5,-2,0,-3,2,-3
-54,-2,-3,-9,-2,-5,-4,-3
33,0,-6,-3,-3,1,6,1
24,0,4,6,0,1,-4,6
17,5,-1,-1,1,-7,5,-2
-25,6,-4,-4,-1,-7,-4,-2
-19,-5,2,-1,-2,3,-2,-1
-20,-10,-3,0,1,1,-4,-9
71,22,9,3,0,-6,0,4
-18,-7,5,1,-1,2,0,0
-8,-4,-12,-6,-1,-1,2,-3
-10,-12,1,-4,-2,-1,-4,-4
-9,4,-7,-4,-1,-14,4,3
-4,-10,2,5,-1,3,-5,-6
16,9,4,7,-2,2,2,3
-16,0,-5,-5,-1,8,-1,-3
-56,-14,-5,-10,0,-3,-1,-5
-5,1,-5,2,-3,1,-2,3
25,-15,-1,-4,0,-11,2,-6
50,8,4,3,-2,-2,0,5
-24,2,-4,3,-1,-10,-1,-5
5,2,5,1,-1,-4,-3,-3
-36,-8,3,1,1,5,-3,0
-12,-8,4,3,0,3,-1,1
-21,-17,-16,-11,-4,2,0,-7
36,13,-4,-4,-2,1,-3,-1
-18,10,7,0,0,-3,7,1
19,8,4,-1,2,1,-7,2
-4,6,11,12,0,3,-2,1
36,-3,-13,-4,-3,-10,-2,1
-25,-18,-1,-14,-5,0,-4,-9
-28,-6,-2,0,-3,-3,3,-1
-18,-5,4,4,1,0,0,-1
-32,-6,-4,-1,-2,1,-1,-2
79,11,-10,-5,-3,0,0,4
-20,7,-4,-7,-9,2,-1,-4
-18,-14,-1,1,6,-2,-3,-5
-3,4,1,3,4,3,2,0
-21,-3,2,2,2,-2,-2,8
9,-7,-5,-2,0,-6,-6,-6
5,5,9,-4,1,3,2,6
-14,-12,-6,-3,-3,-1,-1,-2
-21,-11,-9,-6,-2,-20,-1,-7
7,7,10,10,2,48,0,7
-42,-3,-10,-2,-2,0,-4,-6
