2,1,2,0,2,19,28,-2
-1,-3,-4,-15,-40,-69,-16,10
-8,-4,-3,-6,-12,-31,-106,-36
3,0,2,2,-22,10,55,24
-4,-4,-4,-2,-2,23,-34,3
6,1,8,0,23,-48,0,19
-2,-2,-7,-1,4,-14,30,-8
-4,-2,0,-4,4,5,-8,-18
1,0,-1,0,7,-33,-45,5
-5,-2,-6,4,14,46,33,-13
3,0,3,2,-29,24,28,13
-3,-1,-3,4,26,11,10,0
-1,-2,-3,-4,-9,-16,23,2
-3,-4,-3,3,3,2,-5,-15
0,-2,0,0,-3,-42,-65,-3
3,-2,-4,-4,-6,31,25,3
-3,-1,0,2,18,1,5,-5
-1,-3,-2,-3,-20,-8,-4,-3
-3,-2,-2,-8,-14,-14,-20,-13
1,-1,2,1,-13,-29,-33,-2
0,-1,0,-1,17,15,12,10
-1,-1,-2,0,-8,-2,-5,-1
-1,0,-1,3,-22,43,24,-1
1,1,-1,-1,5,-68,-53,-3
-1,-1,1,-5,-16,7,-5,-14
-2,-1,-2,1,5,21,0,-3
1,0,-1,-2,30,24,22,10
1,-1,-1,1,1,16,2,8
-3,-3,-8,-4,-25,-20,61,8
-1,-1,1,-2,-7,-14,-4,-1
0,-1,0,5,0,-7,20,-16
-5,-5,-3,-11,8,0,-1,-15
2,0,-1,-6,-13,-19,38,9
-5,-2,-2,0,0,24,-36,-13
-3,-1,-3,2,11,10,-19,-6
-1,-1,-1,2,-9,-26,6,-2
-1,-1,0,0,-8,8,-26,-18
3,0,3,5,28,24,21,12
-3,-5,-5,-8,-18,28,28,4
0,0,-3,-3,-47,-6,2,8
2,0,1,3,4,9,7,5
-2,-2,0,-2,-6,-14,-40,-5
-1,-1,-1,-1,-6,-25,4,-9
2,-1,1,3,13,27,58,24
0,-1,0,-4,-4,-19,40,14
-4,-1,-2,-1,2,-22,-36,-22
-1,0,-1,2,3,18,6,6
-4,-4,-4,-2,37,2,-19,-1
-1,1,2,8,14,34,-38,-6
2,0,-3,0,16,10,-8,8
6,1,2,2,15,5,56,20
-5,0,2,2,-5,8,-21,-20
-2,-4,-3,-6,4,-39,-43,-10
-1,-1,-2,-1,-2,35,96,13
0,0,4,1,14,-18,-53,-3
0,-1,-1,-3,-11,-21,-20,2
-2,-1,-1,5,41,21,18,8
-3,-1,-1,-4,-7,-3,-38,-7
-2,-3,-4,-2,-2,-6,-19,0
1,0,2,4,8,36,97,4
-3,-4,-5,-10,-36,-61,-70,-6
-1,-3,-2,-1,2,-2,-1,-1
-2,0,1,0,-1,33,47,-7
-1,0,2,3,12,3,6,9
0,-1,-2,-4,-39,13,-23,-8
-2,-1,-4,-3,-2,-10,-9,-2
2,1,1,1,0,9,0,15
-1,-3,-6,-6,-3,-36,-23,-2
-2,0,-1,1,13,-2,-3,-6
0,1,3,3,-4,17,-40,-11
-3,-3,-6,-8,-1,-24,3,-4
-6,-4,-3,-1,-3,-24,-48,-14
5,0,3,1,11,46,78,9
1,-3,-4,-7,-4,-55,44,6
-5,-2,-1,-1,-7,-22,-33,-17
1,2,1,2,-4,47,43,-15
-2,0,-2,-3,4,-34,-42,-7
-3,-1,-1,-1,-17,23,79,7
1,1,1,-1,1,-10,-46,-2
-3,-3,-3,-2,7,18,14,0
0,0,2,0,-9,-15,-44,-4
-3,-2,-4,-4,-17,-27,25,3
-1,-2,-2,0,14,-29,-29,2
3,1,2,1,-9,12,-2,14
-5,-2,-5,-4,8,14,1,-5
-1,-3,-2,-4,1,-26,-39,-1
-2,-2,0,-2,-18,-42,-29,1
6,1,3,-1,6,18,-40,11
-1,-1,-1,1,9,-10,23,1
-1,0,0,4,1,4,-9,4
0,0,-2,-4,0,11,-13,5
-6,-3,-1,-4,-8,-8,-40,-3
-1,-2,-1,0,-6,10,7,-3
2,1,2,1,11,-22,-17,-4
0,1,3,4,4,39,50,-9
-1,-1,-3,-1,9,-18,-15,0
-1,-2,-3,-2,-10,7,62,2
-2,-2,-1,1,10,32,6,-1
0,-2,-3,-1,7,-4,14,-1
-2,-2,-2,-6,-31,-30,-2,-10
-1,0,1,5,-3,-15,-9,-3
0,-2,-6,-5,13,-6,11,7
-3,-1,-1,4,-14,36,15,-1
2,0,0,-4,2,-60,-17,4
-4,-4,-2,-2,-9,9,10,-7
1,-1,-2,-2,6,-9,7,19
-2,0,0,-1,-10,-12,-21,-21
-1,-2,-2,0,23,26,16,2
-2,0,-2,0,-8,-14,-12,-9
-3,-2,-4,-4,11,-6,-29,0
1,1,3,3,-1,7,20,0
0,-1,2,1,-11,6,36,-3
2,0,-2,-5,-12,-16,-45,3
-4,-3,-2,-1,-17,49,5,-28
-2,-2,-1,-5,-13,-25,-29,-3
-6,-1,-5,-5,-6,7,22,-13
2,-1,-2,-2,11,0,-20,12
-2,-1,0,-1,-7,-17,1,-2
0,0,-1,3,-5,36,25,12
-3,-2,-7,-6,-7,-32,-9,-5
0,-2,-2,-2,2,21,1,-5
-2,-1,0,3,6,7,-4,-8
0,-1,-1,-3,-15,-13,-23,4
-2,0,-2,1,-1,31,10,2
-3,-2,-1,2,-1,-25,18,-13
3,0,-1,-7,1,-10,14,4
0,1,-2,1,17,37,35,7
-2,-2,-1,1,-14,8,-19,-4
-2,-1,-1,-2,13,-21,-25,-7
-4,-3,-1,-1,-8,18,-46,-12
0,-3,-5,-7,9,-34,-12,12
2,0,1,-1,0,23,16,0
-4,-4,-2,-5,4,-8,-57,3
-1,2,1,1,-2,11,11,-1
-2,-3,-1,-4,15,-7,15,5
1,-1,0,-5,-12,-21,12,7
-4,-2,-2,-1,-6,-19,-45,-2
-1,-1,-2,2,6,12,18,5
0,-1,-2,1,14,13,-7,-4
-4,-2,-3,-2,-19,7,-9,-13
-3,0,1,1,2,12,-9,-4
-2,-2,0,1,3,-33,-41,-6
-1,-1,-1,-1,4,-20,-25,2
-3,-3,-7,-3,-17,1,-18,-14
6,4,4,-1,-7,19,15,24
-1,2,2,-2,5,-4,-12,-4
0,-2,0,-4,-9,-60,4,3
-1,-1,-1,1,13,14,31,15
2,-2,-4,-2,-8,-18,27,8
-4,-1,1,4,-17,1,13,-4
0,0,1,1,7,64,52,-1
-1,0,-1,0,8,-2,-3,-5
-2,0,1,8,26,37,-30,-15
2,2,0,1,0,11,80,8
-2,-2,-2,-1,15,23,31,-3
-2,-2,3,0,26,-19,-38,-7
-1,-1,-4,1,-2,14,6,-4
-2,-4,-5,-2,-6,-35,-41,-2
-6,-1,-3,-8,-18,-24,-55,-10
3,1,0,5,12,11,60,2
-6,-3,-1,-1,-2,-13,2,-12
0,-2,-3,-6,-7,-12,-15,-11
0,0,-2,8,12,12,8,0
-3,-2,-1,-7,-20,-33,-81,-7
-1,0,3,-4,-11,-36,-9,11
0,-1,-4,-2,0,-9,-24,8
1,-1,-1,1,9,17,-14,-1
-2,-1,0,0,4,12,-15,-12
-1,-1,-2,-8,-17,-6,7,0
1,0,2,-2,-25,-25,-3,0
-3,-3,-5,-4,-12,1,-12,-2
-2,0,0,-1,-5,7,21,-7
0,-1,0,0,-10,8,27,0
0,0,-2,-8,-14,-16,40,5
-2,1,-2,-1,-10,-19,0,10
-1,-2,0,0,-2,-7,-12,-3
-1,-2,1,0,-14,40,-19,-5
-1,-1,-1,-3,5,-2,1,-2
-3,-4,-4,-4,-7,-2,11,-7
1,0,-2,2,7,-23,1,5
-1,1,-2,1,4,10,8,-2
-1,-1,0,2,-1,6,-10,4
0,-1,1,2,-5,42,-5,-5
-3,-3,0,-2,-8,-71,-71,0
0,-1,-1,-3,11,-4,66,-4
1,-2,-3,-2,2,6,16,11
2,1,-1,7,21,24,20,9
-2,-1,-3,1,-22,-10,7,1
1,-1,-2,4,2,8,6,8
-1,-2,-1,-3,-3,9,19,-1
-4,0,0,-6,-12,-14,-24,-15
1,-1,0,1,-5,38,11,-2
-1,-1,-5,-3,-7,24,62,9
-1,-2,1,-2,4,-23,1,1
1,1,-2,-1,-3,-15,24,1
-3,-1,-1,-4,4,-4,-31,1
-1,-2,-2,-2,17,2,22,8
-5,-3,-6,-5,-21,13,-10,-11
-5,-3,-2,-5,-9,-15,-43,-14
5,1,2,3,15,-1,43,19
-2,-1,-1,-8,-23,-25,-26,-15
0,0,1,1,-7,33,0,3
-1,-1,-1,1,-1,-13,-4,-1
-3,-2,-4,1,8,3,29,0
0,0,1,0,0,4,-60,-8
1,1,-2,0,-1,2,-11,-1
-2,-2,-3,0,4,3,28,-3
0,0,-2,-4,7,19,23,-3
-4,-3,-5,-4,-6,-6,-2,-5
3,0,3,5,-2,6,-15,0
-1,-1,0,4,-5,10,-8,-22
-4,-4,-6,-11,-21,-14,-14,6
-4,-4,-5,0,9,19,3,-1
-3,-1,-1,-1,6,-34,-10,-4
-2,-3,-2,-7,-21,-28,14,1
-3,-2,-3,1,-5,24,-63,-11
0,-1,0,-2,-3,-21,-27,0
-2,-1,-3,-3,23,-8,-26,0
0,1,0,4,30,11,-7,-6
-2,0,0,-1,-16,32,38,-5
-1,-1,-4,0,-6,1,-8,4
-2,-3,-2,2,5,14,1,-4
-3,-3,-3,-2,1,-18,-44,-2
2,-1,-2,1,13,8,33,12
-2,0,3,6,17,16,-30,-29
0,1,0,-1,-6,-15,-19,6
1,-1,1,0,0,5,14,9
2,0,3,0,5,2,30,-4
-1,0,3,3,2,29,15,-1
-3,-2,-2,1,14,-5,-34,-1
0,-1,-1,-6,-16,-41,17,3
0,1,-3,2,2,-8,-3,5
-2,1,-2,1,16,-20,-4,-7
-4,-3,-1,-4,-20,-15,-29,-10
-1,-2,-3,-6,3,24,-1,5
2,2,6,0,6,8,58,-1
0,-1,-2,-3,-5,-3,-9,3
-6,-1,-5,-2,-3,48,-3,-10
2,0,-1,-3,3,13,72,12
-1,-2,0,1,0,38,-10,-2
-3,-2,-2,-7,-30,-60,-46,-23
1,0,0,-1,9,21,19,2
-1,-2,-3,1,5,12,41,-4
-2,-3,-1,-1,12,-15,-1,6
-1,0,-1,0,3,-3,9,3
1,0,0,1,-7,13,-8,3
-1,0,4,4,-16,-12,4,-13
0,-1,-3,-3,-3,1,-25,3
-2,0,-1,2,8,-21,28,9
2,2,1,3,23,7,50,2
-1,-3,-4,-9,-35,-37,-83,2
2,-1,1,-3,-9,15,25,9
0,-2,-3,1,9,-3,44,6
-1,-2,-3,-5,-19,2,-11,-1
-3,0,0,3,-19,33,-74,-12
-2,-1,-2,-1,10,-7,-16,-6
1,-2,-3,-2,22,-1,35,12
-2,-2,1,-4,-1,-17,29,-2
2,-1,-2,1,-8,19,53,9
-3,-2,-4,-4,2,-43,-47,-10
0,0,0,5,8,12,-19,2
-1,0,-1,-2,-7,22,26,-5
3,1,0,-3,-18,-24,-13,19
-2,-1,2,5,15,11,3,-3
5,-2,-3,-7,-10,25,27,5
-1,-2,-1,2,-16,9,-9,-4
3,2,5,-2,30,-38,-16,-1
-3,-2,-5,-2,-15,32,32,-3
-3,-3,-1,1,2,-60,-59,-6
0,1,2,12,20,52,49,10
-8,-5,-3,-4,-12,3,-11,-6
-5,-1,-3,-10,-35,-62,-57,-15
1,0,2,-2,-12,21,87,14
-4,-3,-3,0,-11,-37,-64,0
-2,-1,-2,4,23,70,13,-2
-7,-2,-3,-3,-7,-76,-47,-23
-3,-2,-1,-1,7,39,-36,-1
-6,-2,-3,-2,10,-57,-56,-13
-1,-1,-2,2,5,15,20,9
1,0,2,-2,-36,-20,-18,-5
-2,0,0,-6,-16,-34,-6,-5
-2,-2,-2,-7,-9,5,16,-6
-1,-2,-3,-4,5,-36,-18,-5
1,-1,2,4,-2,24,9,5
-1,-1,2,9,15,18,-28,-1
1,-1,-3,-6,7,-18,-13,-1
2,0,0,3,-2,-1,25,5
-2,-4,-6,-4,9,1,-5,1
1,0,0,3,-13,82,31,8
4,-1,0,-2,10,-4,67,6
-1,0,0,4,5,-27,-42,-8
-1,-2,-1,-2,19,-25,18,10
-3,-1,0,3,24,32,0,-4
0,-1,-1,-8,-51,-28,18,14
0,-1,-2,-2,10,41,100,-4
0,-2,0,0,2,-10,20,9
-3,0,-2,3,32,18,-83,-16
-4,-2,-4,4,9,32,-69,-8
2,-1,-1,-3,-3,-31,14,11
-3,0,1,3,22,39,45,1
4,2,2,-1,-7,-13,-33,-8
-1,0,-4,-1,-4,-37,-17,-11
-4,-4,-6,-10,-15,-19,-46,3
-1,0,0,5,26,11,-73,-21
-1,-3,1,0,-3,-23,-14,5
1,-1,-2,4,6,55,33,4
-6,-4,-5,-2,-17,-66,-97,-8
-1,-1,-2,-2,-2,42,83,3
-2,-1,-3,-3,-4,-10,27,4
-5,-5,-4,-9,-14,-47,-47,-10
-2,-2,-1,3,22,-5,-22,-16
-3,-2,-5,-4,0,9,-28,-4
0,-1,-3,-8,-21,-39,-5,6
4,0,2,-5,-26,-10,46,6
-1,-1,-3,-5,-3,-2,-45,-2
2,-2,-2,-3,-10,11,6,7
-1,-3,-8,-11,-28,-23,57,22
1,2,6,5,49,-1,15,-18
0,1,2,8,15,44,23,-1
3,1,2,1,2,3,-35,-9
-5,-2,-5,0,-19,-14,-3,-7
-3,-3,-6,-7,-8,-36,-32,-7
2,-1,1,8,16,68,67,7
-2,1,3,3,6,-73,-63,-6
-8,-2,-2,3,-19,30,-43,-37
-1,0,-1,-1,7,4,33,-6
1,-1,2,-8,-6,11,4,16
1,0,-1,1,-17,-19,-11,-7
-8,-8,-10,-10,-2,-30,-22,-33
2,1,3,5,12,45,-18,27
-1,-1,-2,-5,-6,-23,-12,-9
-3,-1,-2,3,2,81,12,3
4,1,1,-7,-8,-86,68,16
-4,2,1,11,23,-1,-10,-9
-2,-3,-3,5,17,65,50,-3
6,2,1,-11,-9,7,82,19
1,1,-1,-1,0,-12,8,12
-1,-2,1,0,-2,38,-28,-2
-6,-2,2,1,0,-43,-62,-13
0,-3,-4,-3,-8,12,52,7
0,-2,-3,-7,-28,37,20,11
-4,-1,-2,-5,-15,-25,-42,-8
-14,-7,-12,-6,-1,14,-87,-44
-1,0,-1,-2,-6,-61,37,9
4,3,9,12,23,24,50,0
-3,-6,-8,-22,-17,-11,46,-5
-4,-2,-2,0,-28,-9,-28,-12
-2,-4,-1,-2,-29,19,-34,-1
-3,-2,0,-3,2,3,-29,-6
-4,-2,-5,10,25,3,65,-12
15,7,7,-6,-12,-92,69,29
-2,-2,-1,0,-17,-16,-1,-3
-3,-3,-4,-2,-39,64,42,1
2,-3,-1,-13,14,-26,-18,6
2,-1,1,-3,7,-2,53,24
-4,-2,-1,3,-3,-12,-25,-16
-3,-3,-7,-4,8,41,9,0
0,-1,3,7,6,-60,-70,6
-3,-1,1,3,-19,1,15,8
-9,-6,-13,-22,-57,-35,-52,-9
5,0,1,-7,25,17,46,36
1,-1,-1,3,-8,63,95,12
2,3,4,5,57,-49,-35,-3
-3,-4,-3,1,-6,23,-26,-10
1,0,1,-2,-8,-127,-94,5
-6,-2,1,-4,-36,-36,-86,-39
0,-2,-4,-5,-6,32,43,1
-2,-8,-7,-5,52,-18,-4,9
4,0,3,5,-9,20,9,-3
-3,0,0,9,-1,70,24,-5
-4,-3,0,-11,-21,-29,-42,-5
-1,2,0,3,10,40,-70,-7
0,-2,-4,4,8,-8,34,-4
2,0,1,0,-10,65,15,31
-6,-3,-7,-4,-21,-24,-8,-10
0,1,0,3,25,21,68,-7
0,2,1,4,29,11,-29,4
-2,-2,-4,-4,4,-5,-6,0
-2,-2,1,-10,-46,-55,-32,-9
-2,-1,0,-1,-28,1,8,0
1,-1,-2,-10,-20,-21,11,5
-2,-3,-2,-2,-1,-23,-13,-9
2,2,0,7,-12,35,54,7
3,1,0,7,28,-2,17,8
-4,-3,-2,1,0,3,37,-5
0,-1,-5,-3,0,39,115,16
0,-1,-3,-2,1,15,16,3
2,1,-2,-2,13,6,-23,4
-8,-2,-3,-2,32,-9,-44,-25
4,1,0,1,6,-35,-40,16
-2,-2,-4,6,73,46,-46,2
4,3,6,2,-9,-7,62,11
-1,1,3,1,-18,6,-55,15
-4,-4,-8,-10,-13,-50,33,-3
2,0,3,3,-7,30,-64,1
0,-3,-5,-7,-9,-13,4,2
-1,-1,0,1,1,-62,-2,-4
2,1,4,3,0,8,9,8
-1,-2,-1,0,3,12,34,5
