-18,-5,0,-3,-20,-6,-2,-28
17,-5,0,7,39,17,10,75
17,8,-3,-3,-15,-1,-10,14
-17,-8,-4,-1,12,-7,-25,-37
-6,-9,3,-1,-1,-4,4,17
-4,3,3,-2,-6,1,-8,-27
-1,-8,-6,-3,-28,-12,5,3
-8,-3,1,2,20,11,16,1
24,11,-6,-1,-11,-7,9,41
-18,-19,-5,3,14,2,3,-36
-3,8,-5,-18,-25,-6,-11,-14
-4,-5,-1,1,-12,4,-9,-10
-2,-8,-2,6,35,24,26,1
-12,-8,-7,-22,-67,-38,5,20
-1,-6,-3,5,20,-2,4,6
2,7,0,5,-11,5,43,-22
-19,-5,-2,2,34,6,-29,-29
9,0,0,-6,-1,14,6,29
15,8,10,11,20,-3,28,11
-10,-6,-4,-4,-7,14,-20,6
-2,1,5,-2,-21,-6,5,-30
2,6,1,-4,-3,0,-18,-9
-4,2,0,0,7,2,15,2
2,-5,5,19,39,2,-18,42
-6,-3,-8,-27,-74,-23,-7,22
0,3,1,9,17,-3,-14,-23
2,-1,-1,-2,-10,-11,-20,7
-3,1,0,5,21,23,6,-18
8,-1,-1,1,5,-21,-7,9
-11,-4,3,-15,-27,5,-16,-38
-7,-5,6,16,52,31,15,23
1,-5,-13,-18,-56,-19,16,-4
0,-9,0,11,17,-18,-55,20
-1,9,1,0,24,19,40,-26
12,-2,0,1,-3,-1,9,-7
-4,1,-2,-1,4,-4,-7,21
-6,-8,-9,-12,-27,-7,10,-9
-3,5,0,4,11,2,5,-4
-9,-15,-6,-3,-10,-12,-17,-31
22,14,5,-5,-15,-3,3,14
-2,1,-4,6,32,5,-16,-1
-15,-2,0,8,17,2,-12,-19
-1,1,-5,-9,-15,2,1,3
4,-2,2,13,10,-5,2,-22
3,0,4,2,-2,1,6,22
-2,2,-3,-2,-8,-11,-3,-17
-1,-4,-3,-7,-6,3,-13,-5
11,3,6,5,14,7,8,32
-4,0,-4,-1,3,-4,12,-15
-7,-9,-9,-4,9,19,-27,-18
-3,-3,-4,4,32,-2,9,-5
7,0,-1,-2,-18,-17,-12,17
-12,-9,-3,-11,-16,-2,2,-50
15,2,0,7,13,18,39,45
-7,2,-1,1,-11,-12,-1,-4
-3,-1,-1,-5,-3,3,2,-4
15,2,0,-2,4,4,12,39
-12,-11,-6,5,-8,-23,-9,-22
1,6,-2,-1,2,13,-16,-8
-17,-6,-4,0,8,0,0,-34
-5,-8,-3,-3,-9,-11,4,21
-4,-9,-3,-10,-13,3,-18,1
-7,-8,0,-3,-14,-9,11,14
-1,2,0,-10,-14,-9,-45,-42
8,11,1,8,21,19,16,17
