-11,-7,-12,-7,-12,-63,-23,-8
5,1,5,5,16,82,42,15
8,5,5,5,-2,-82,47,18
1,4,2,1,-3,-25,12,14
-3,-4,-1,0,2,-36,-38,-23
-7,-6,-8,-14,-32,28,-15,-15
-4,-8,-8,-9,-6,-44,-3,-1
2,3,2,9,39,61,48,4
-9,-2,-2,-5,-16,-4,-76,-18
3,-5,-3,1,18,69,52,15
5,0,1,0,3,126,32,11
-3,-4,-2,-2,2,5,-34,-9
-3,-1,-2,-2,5,56,6,-11
-6,-2,0,1,14,-58,2,-10
1,-2,-4,-2,8,103,-7,-5
-4,0,1,-1,1,24,8,3
-10,-4,-7,-7,-4,-11,-28,-15
-9,-3,1,-6,-23,-26,-35,-7
-8,-4,-6,2,11,-76,-44,-13
-4,1,3,2,11,112,77,11
21,-5,-3,2,7,-87,-26,-4
1,0,-5,-7,-13,1,-13,-1
-7,-1,6,3,3,2,-4,-3
-14,-5,-3,-12,-42,-108,-106,-25
-3,-2,-3,-7,-5,34,-5,11
0,-1,4,1,12,-19,29,-4
7,2,3,6,3,-61,33,12
-9,-6,-10,-7,-7,-28,-51,-14
-5,-2,-3,-6,-14,-67,0,-3
12,6,2,4,-7,-37,-27,7
-12,-9,-8,-10,-5,66,-16,-18
6,2,0,6,18,14,25,14
10,8,6,12,11,39,75,31
-2,-5,-5,-12,-17,77,-14,3
6,6,5,10,31,-56,-88,-10
1,2,3,2,-6,12,52,14
-6,-4,-5,-9,-22,3,79,7
-8,0,3,8,21,11,-30,-21
2,-1,-5,-1,6,91,63,15
4,1,1,2,-1,-60,29,1
0,1,5,5,6,12,-13,-5
-1,-4,-7,-8,-32,-89,-30,-9
-1,2,2,4,12,22,15,-1
-1,0,6,5,3,59,27,5
-23,-11,-18,-13,-21,-54,-60,-29
22,4,14,5,15,-15,-33,2
-14,-11,-21,-11,-16,-81,-29,-23
0,-3,-1,3,12,-70,-84,-15
1,3,6,-6,-38,-76,-19,2
-11,-6,-8,-7,-4,63,-37,-17
3,3,7,0,-10,-53,48,8
-9,-8,-6,-9,-12,-25,-84,-22
1,1,2,6,27,92,4,6
-5,-2,-7,1,0,-3,12,-5
12,2,3,-2,-9,50,43,10
-5,2,-3,-2,-12,34,70,9
-2,-2,1,3,37,91,-17,-15
2,2,-2,2,-5,-72,2,8
1,4,6,5,-3,-2,15,2
5,-4,-6,-7,-3,14,42,12
7,5,8,6,-5,-89,-35,0
-8,-1,1,-2,1,22,22,1
0,-4,-10,-5,-12,-1,3,5
0,0,1,-3,-4,30,13,2
8,1,3,3,2,80,86,29
-10,-5,-2,0,5,-56,-15,-18
13,9,10,8,0,15,73,27
-10,-11,-5,-1,23,47,-44,-26
-3,1,3,-4,-8,-6,3,7
0,-5,-17,-7,-7,63,20,0
-5,-3,1,3,23,-45,10,10
3,1,3,-2,-9,-15,8,1
-5,-4,-7,-4,6,3,-1,-8
4,6,5,6,12,58,-16,0
-10,-4,-4,-4,3,25,-37,-7
-7,-7,-8,-13,-25,1,-9,-5
10,9,10,13,19,-83,-30,1
-5,-4,-4,-4,-5,37,35,3
18,13,13,16,18,5,51,33
-1,-1,-1,-1,-3,-31,-12,-4
1,-2,-1,2,11,7,1,-3
-7,-7,-6,-10,-10,-45,-40,-7
11,6,7,6,-3,36,43,13
-4,-2,-1,4,11,17,20,-2
-1,-3,-5,-2,12,35,59,10
2,4,7,5,-8,-70,1,1
-15,-17,-15,-17,4,72,-101,-33
7,8,0,0,-25,-58,19,4
-16,-9,-5,-13,-13,-59,-83,-21
7,4,0,2,-8,-29,-1,5
-39,-17,-12,-14,-14,-12,-95,-38
21,16,10,11,-7,-86,-23,12
-2,-5,-5,-4,-13,-16,-29,-14
9,4,4,3,-9,3,57,23
3,4,4,1,3,-55,-74,-8
3,2,11,6,31,56,20,12
1,-1,-13,-3,-16,-14,-9,-2
7,0,3,-1,0,-33,0,10
6,5,1,5,-8,-37,76,3
-9,-3,4,-8,-36,-59,-56,2
1,-3,-13,0,4,6,21,6
-11,-7,-2,2,22,-52,-88,-27
