0,1,2,3,4,5,6,7
-1,-2,-2,-1,-2,-3,-1,-1
1,0,-1,-1,2,-1,-1,0
0,-2,1,3,3,2,1,-1
-2,-3,-2,1,-2,-4,-1,-1
0,-2,-1,-3,-5,-1,-3,0
-1,-1,-1,-1,-2,-1,-1,-1
-1,1,-1,0,2,1,-2,-2
0,-1,-1,-2,-3,1,-2,-1
-2,-3,-3,-1,6,3,0,0
-2,0,0,-3,-5,-5,0,0
-1,-1,-1,0,0,0,-1,-2
-3,-1,-3,-4,-2,-2,-1,-1
0,-3,-1,0,-3,2,-2,-2
-2,0,0,-1,3,1,-1,-1
-1,-2,-2,-3,-3,-3,-1,-1
-1,-1,1,1,0,-2,-2,-3
-2,-1,-1,-1,-1,-1,-3,1
-1,-1,-1,2,2,2,-1,-1
1,0,-1,-4,-5,-3,0,1
0,-1,-2,-3,-2,-2,0,0
-1,-1,1,-1,-4,-2,0,-1
0,-1,-2,-2,-3,0,0,-2
-1,0,0,1,-2,-1,0,-2
-2,0,1,2,2,-1,1,0
-1,-1,-4,-2,-4,-2,-2,-1
0,-3,-3,-3,-4,-3,-2,-2
-1,-1,0,-2,2,-1,0,0
-1,-3,-1,0,1,2,-2,-1
2,0,0,-2,-1,-2,-1,-2
-2,-1,-1,-2,-4,-1,0,0
-2,-1,-2,-1,0,0,-1,-2
-1,-2,-3,-4,-8,-5,-2,0
-1,-1,0,1,5,-1,2,0
0,0,-2,-2,0,0,-2,-1
-2,0,0,0,1,1,-1,-2
-3,-2,-3,-3,-3,-3,-1,0
-1,-2,-2,-2,-2,2,-1,-1
-1,0,-1,0,-4,-1,-2,-1
-2,-2,-1,1,0,0,1,0
1,0,0,0,2,-1,0,0
0,-1,-2,-1,-9,-4,1,-1
-1,-1,-1,0,0,-1,-1,-1
-2,-2,-4,-5,-3,-3,-1,-1
0,0,0,-1,1,1,-1,-1
-2,0,-1,-2,-1,-1,-1,-1
-1,-2,-2,-3,-3,-2,-1,0
0,-1,-2,-2,0,-1,0,-1
-1,-1,0,-2,-8,-4,0,-1
0,-1,0,2,1,-2,-1,-2
0,-3,1,-4,-4,0,-2,-1
-2,-1,0,0,0,0,-3,0
-1,0,-2,1,2,1,-2,-1
-3,-2,-1,-5,2,-2,-2,-2
-2,-1,0,0,-2,1,-1,-1
0,-2,-1,-1,-5,-4,-1,-2
0,-2,-3,-1,0,1,0,-2
-2,0,-1,1,1,-2,-3,0
-2,-2,0,0,2,-2,-2,-1
0,-1,-1,-2,-4,0,-1,0
-1,-1,0,-2,-2,-2,-1,-2
-1,0,-2,0,0,0,1,-2
-2,-2,-2,-4,-6,-1,0,-2
1,-1,0,1,1,0,0,1
-3,-3,-2,-5,-4,-2,-1,-3
0,-3,-3,-3,-4,0,-1,1
0,-1,-2,2,2,-2,-2,0
-1,0,2,1,2,0,-1,-2
0,0,0,2,4,-1,-1,-1
-1,-2,-1,-6,-7,-3,-2,-2
-1,-2,-4,-5,-2,1,-1,-1
-2,-1,-1,-3,-4,-1,-1,0
-1,0,-1,0,-2,1,-1,1
-1,1,1,2,1,-1,0,-1
-2,-2,-1,-2,1,-2,-2,-2
-2,-1,-2,0,-1,0,0,-2
-1,-1,-2,-4,-2,-3,-1,-1
-1,-2,-1,3,2,3,0,-1
0,-2,1,0,-1,-1,0,-3
-1,-1,-2,-1,1,0,-3,-1
0,-3,-2,0,-1,-2,-1,0
0,-1,0,-2,-3,-2,-1,-1
-2,-1,-1,-2,-1,0,1,-1
-1,-1,-1,1,1,0,-2,-3
-3,0,-1,-3,-7,-4,0,-1
-1,0,-1,2,4,0,-1,-2
-2,-2,-1,-2,-1,0,1,-1
-1,-1,-1,0,-2,-1,-2,-1
-1,-1,0,-1,1,1,-1,-1
-2,-1,-1,0,0,-1,-1,-2
0,0,-2,-1,0,-2,0,0
0,-2,-1,-2,-6,-1,-2,0
-2,-2,-1,0,0,-3,-3,-1
-1,-1,-1,0,-7,-3,1,1
0,-2,0,0,4,3,1,0
-1,-2,-3,-5,-10,-6,-2,-1
0,-1,-2,-2,0,0,-1,-2
-2,0,1,-1,1,-1,-2,-2
-1,1,1,-1,0,1,-1,-1
-1,0,0,-3,0,-5,-1,-1
-1,-2,-1,0,-1,1,0,-1
-1,-2,-1,-1,-1,0,-1,0
-2,-3,-2,0,-2,-3,-3,-1
0,-1,1,2,4,3,-1,-2
0,0,0,-3,0,2,1,-1
1,-1,-1,-4,-4,-4,-3,0
-2,-1,-1,-1,-1,-2,-1,-2
-2,0,-1,2,5,0,0,-1
-2,-1,-1,-2,-2,-2,-3,-2
0,-2,-1,1,3,1,-2,-2
-1,0,0,0,-1,0,-3,0
0,-3,-1,-4,-5,-4,-3,0
-1,-1,0,1,2,-1,-1,-1
-1,-2,-2,0,-4,-2,0,-2
-2,-1,-1,0,-3,-2,-2,-1
-1,-2,-1,-2,-3,-2,-2,-2
0,-1,1,0,0,0,-3,0
-1,0,-2,-3,5,-1,-2,0
0,-2,-1,-3,-6,-1,1,0
-1,-2,-2,3,3,-1,0,-2
-1,-2,-2,-7,-5,-3,-1,-1
-2,0,0,-2,1,1,0,-2
-2,-1,0,1,0,-1,-2,-1
-2,-1,-2,-1,-2,2,0,0
0,-1,-1,1,0,-1,-1,0
-2,-1,-2,0,-2,-2,0,-1
-1,-2,-2,-2,-1,-1,-1,-1
-1,-2,-1,-4,-6,-1,-1,-1
-2,-1,-1,3,5,3,-2,-1
-1,-1,-1,-1,-10,-5,-3,0
-1,0,0,-3,0,-2,-2,-1
-2,-1,0,-1,0,1,-2,-1
0,1,-2,-1,0,0,1,-1
-1,-1,0,0,2,0,0,-1
-2,-2,-2,0,3,0,0,-1
-1,1,-1,-2,-7,-3,-1,-1
-1,-2,1,-2,-4,-2,-2,-1
-1,-2,-1,1,4,-3,-1,-1
0,0,-2,-1,-4,-1,-3,-1
-3,-1,0,0,7,2,-1,-1
-2,-1,-3,-2,-3,-2,-2,0
-2,-2,-3,-3,-4,-2,-1,0
0,0,1,1,2,0,0,-2
1,0,-1,-2,-1,1,-1,-3
-2,-1,0,1,-1,-2,0,0
-1,-2,-3,-4,-8,-2,-1,0
1,-2,-4,-3,-3,-5,-2,-1
0,-1,0,-1,1,2,0,-1
-1,-1,-1,-2,-1,-1,-2,-1
-1,-2,0,-1,2,1,-1,-2
-1,-1,-2,0,-1,-2,0,0
0,0,1,1,-2,-3,-2,-2
-3,-2,-3,-2,1,-2,-1,0
1,-1,1,-6,-7,1,-2,-1
-2,-2,-1,-2,0,-1,2,-2
-2,0,-2,-4,-7,-3,-2,-2
-1,-2,0,0,0,-1,0,0
-1,2,0,1,4,-1,-2,0
0,-1,1,0,-3,-1,0,-1
-2,-3,-1,1,4,1,-1,1
0,-1,-2,-1,-4,-3,-1,-2
1,-2,-3,-6,-1,-1,0,-1
-2,-2,-2,-3,-3,0,-3,-2
-1,0,-1,3,5,3,1,0
0,1,1,1,0,-3,0,-1
-1,-2,-1,1,2,1,-1,0
0,0,-2,-3,-6,-3,-2,0
-2,0,-1,-2,-2,-1,-1,-1
-1,0,-2,1,7,1,-2,-1
1,1,-1,-4,-7,-2,0,-1
-1,-1,-1,-1,-4,-4,-2,0
0,-3,1,-2,-1,1,0,-1
-2,-1,-1,2,0,0,-2,-1
-2,0,0,2,1,0,1,-1
0,-3,-2,0,2,0,0,-1
0,0,-2,-4,-5,-4,-1,-3
-1,-2,-1,-5,-4,-2,-3,-1
-2,-2,1,1,0,2,-1,0
-2,-1,0,1,3,-1,-1,-1
-4,-1,-3,2,1,-2,0,-1
-1,0,-2,-2,-2,1,0,0
-1,-1,1,-2,-5,-4,-1,-1
-1,1,-2,-4,-2,1,-1,-1
0,0,0,-2,-1,-3,-2,0
-3,0,-1,-2,-1,-1,-1,0
-1,0,0,2,-3,-1,0,-3
-1,1,-2,0,1,0,-2,-2
1,-3,-2,-1,-3,-6,0,-1
-1,-2,-1,-1,-4,1,-2,-2
-2,-2,-1,0,2,-2,1,1
0,-3,-1,2,0,-1,0,-1
-1,-1,-4,-3,4,1,-2,-1
0,-3,-1,-3,-7,-3,0,0
0,-1,0,0,0,-1,-2,-2
-2,-1,-1,-3,-5,-3,-3,1
-2,-2,0,0,-1,0,-1,0
-1,-1,-1,1,1,1,-1,-1
-1,1,0,1,3,0,-1,1
-1,-1,0,1,-2,0,2,-2
-2,-1,-1,-3,-2,-1,-1,0
-2,1,-2,-2,-3,-1,0,-1
-2,-4,-2,-1,-1,1,-1,0
1,-1,0,0,-1,0,-1,-2
-1,-2,-1,-2,-4,-2,0,-2
0,-2,0,0,-1,-1,-1,-1
-2,-1,-2,-4,2,-1,-2,-2
-2,0,-1,-2,-6,-3,-1,-1
0,0,-2,-1,0,-1,-1,-1
-1,-1,-1,2,1,-1,-3,0
-1,0,-2,1,-1,-1,-2,-1
-1,-2,-2,-2,-2,-2,-3,-2
-1,0,-2,-2,-3,-1,-2,-1
-1,0,-1,0,1,-1,-1,0
-2,-1,0,1,-2,-4,-2,-1
-1,-1,1,-1,2,-1,-1,0
-3,-2,-3,-4,-12,-3,-1,-2
-1,-1,-1,0,6,2,-2,-1
-2,-2,-1,-2,-5,-1,-2,-2
0,-2,-1,-2,-1,-2,-2,-2
1,-2,-2,0,2,2,-2,0
-1,-1,-3,-5,-4,-4,-3,-2
0,0,-2,1,6,3,-1,0
-2,-1,0,-1,-5,-6,0,0
-1,-2,0,0,3,-3,-1,0
-1,-1,-1,-4,-4,-1,-1,-1
-2,-1,0,-1,0,-3,-3,-1
-3,-1,-1,0,1,0,-3,-4
-2,1,-1,-1,0,-2,0,-1
0,-1,-1,-3,-3,-5,-2,2
2,1,0,-2,-1,4,5,5
-1,-1,0,1,1,3,2,-2
-1,-1,1,5,3,-5,-5,-5
1,-3,-5,-10,-7,-2,0,-1
-1,1,0,-4,-5,4,2,-4
0,-4,-2,1,1,-10,-6,0
-2,6,-5,1,2,4,-1,0
-4,-5,36,6,1,-13,-8,-9
1,1,-2,-1,-4,-2,-1,-1
-7,-12,-38,-11,-5,-1,-5,-1
4,-7,39,6,2,2,4,2
5,1,-6,3,-1,1,3,2
2,50,-59,-7,-3,-4,-2,-1
-27,-62,25,1,1,3,0,-10
-3,15,16,0,-3,-3,-9,-9
0,1,-62,-14,-2,7,11,2
5,19,83,14,4,-3,-2,10
15,35,-78,0,4,3,6,5
-9,-19,-47,-17,-8,-11,-13,-10
3,8,83,11,1,5,3,-1
5,-1,19,4,-4,-4,-5,-8
5,47,14,-3,-2,-1,-2,6
-8,-22,-1,-6,0,1,3,3
-1,-29,70,20,-1,-2,-5,-3
-8,-52,-63,-13,-2,-3,0,7
28,87,88,7,0,14,6,-7
-65,-51,-72,-16,-8,-8,-6,-20
1,8,89,7,-1,-5,-14,6
25,-47,54,-10,-7,-28,-11,4
52,-74,-56,-1,9,20,17,18
39,94,37,2,0,2,-3,8
-26,-28,21,-10,0,6,3,-13
-29,72,111,22,-3,0,-12,-7
-87,-105,-115,-61,-25,-29,-18,-6
78,-56,-7,-5,9,17,23,-4
-20,25,34,0,-2,-14,-29,4
11,99,-103,-4,-2,9,36,-24
28,13,106,42,12,6,-3,26
-82,-91,-64,-55,-24,-21,-39,-40
-10,41,-59,-2,0,6,25,2
58,-108,-107,-53,-16,-15,4,27
-56,-25,107,28,4,1,-27,-16
53,82,118,42,6,9,18,49
-48,-56,-96,2,-2,-17,-46,-36
10,-80,-70,-55,-20,7,-9,-11
-38,-65,-77,-18,-4,-10,36,26
88,42,39,3,0,-4,6,5
37,47,52,6,2,21,66,23
33,40,-9,42,19,4,-87,-30
93,95,127,20,9,2,38,72
-47,-93,-65,-7,-12,-19,-43,-29
-18,92,-128,-13,-1,-12,-19,2
32,-112,-60,-29,-6,11,21,11
11,127,89,43,4,2,22,-8
-77,-40,-73,-26,11,19,26,76
102,52,104,13,2,2,-26,-73
-53,40,127,10,3,-1,17,-13
-81,-128,-85,-39,-11,-7,-21,-28
26,114,53,15,-4,-8,23,16
45,-85,-44,-18,0,5,-15,62
-27,-40,86,31,23,36,58,-38
-111,83,-40,4,-7,-35,-63,-80
96,-74,-91,-32,-6,-9,35,36
-19,27,50,6,-10,-27,-62,14
0,112,97,34,10,-4,-30,-23
127,-64,-70,-18,0,21,66,4
-78,99,123,50,8,8,-25,-23
-40,-128,-128,-86,-20,11,42,18
-67,70,93,27,-1,-17,10,19
97,33,-7,-4,1,9,-26,14
-51,-78,-26,-2,0,-14,4,42
57,67,127,52,13,15,61,79
-32,-97,-122,-29,-18,-22,-57,-49
-111,-4,-48,-19,-8,-2,-9,-26
52,16,7,20,-2,-3,-2,-44
