0,1,2,3,4,5,6,7
-2,-1,-1,0,-1,-4,0,-1
0,-2,-2,-3,2,4,4,-2
-2,0,-2,0,0,0,-2,-1
0,-2,-1,0,-1,-4,-5,-2
0,-3,-2,-2,-3,-1,0,1
-3,0,0,1,-1,0,-2,-2
-1,-1,-3,-1,-2,-1,-3,-1
0,-2,-4,-2,0,0,4,-1
-1,-1,0,0,0,0,2,1
-1,-2,0,-1,-1,-3,-2,-1
-2,-2,-2,1,1,0,-3,-1
-1,0,2,-2,-1,-1,-5,-2
0,1,-1,-1,-2,0,4,0
0,-2,0,-2,-3,-3,-4,-1
-2,-1,-2,-2,0,-1,-3,-1
0,-1,-2,0,0,0,-2,-1
-1,-1,-1,-3,0,-1,-2,-2
-2,0,-1,1,-1,-1,0,-2
-1,-1,0,-1,0,-1,-1,-2
-2,-2,-5,-3,-2,-4,-1,-2
-1,-3,-3,-2,-1,0,-1,-1
-2,0,0,0,-1,-2,-1,-1
-1,-1,1,-1,-1,0,-1,-1
0,0,-1,-1,-1,0,0,0
0,-2,0,1,-1,0,-3,-1
-1,-3,-1,0,0,2,0,1
-1,-1,-2,-4,-4,-3,1,0
0,0,0,-1,1,1,-2,-2
-2,-1,-1,-1,0,0,-2,-3
-1,0,-1,0,0,2,0,-1
-1,-1,1,1,-1,0,1,0
-1,0,-2,-1,-1,-3,-2,-2
-1,-1,0,-3,-1,-2,3,-1
-2,-1,-2,-3,-3,-2,-2,-2
1,0,-1,-3,-2,-1,-1,-2
-3,-3,0,1,-1,-4,-6,0
1,-1,-1,1,0,0,-3,-2
-2,-3,-4,-3,-4,-2,2,-1
0,-3,-2,-2,-1,0,5,-1
0,-3,-2,0,-2,-1,0,-1
-2,-2,-1,-3,-2,-3,-4,-1
0,-1,-2,-3,-2,-2,-6,-1
-3,-1,-1,-2,0,-3,-4,-2
-2,-1,0,-1,1,2,2,0
-1,-2,-2,1,1,1,1,-1
0,-1,-2,-4,-3,-2,0,-1
1,-1,-1,0,0,-4,-5,-1
0,1,1,0,-1,0,3,0
-1,-2,-1,0,0,2,1,0
1,1,-1,1,1,-1,0,-1
-2,-3,-4,-2,-3,-2,-9,-1
0,-3,-1,-2,-2,-2,-2,-1
-1,1,0,-1,0,1,5,-1
-3,-1,-1,-1,-2,-5,-4,-3
-2,-1,1,1,2,0,0,-1
-1,-2,-2,-1,-3,-3,-2,-1
-1,-1,-3,-1,-2,-1,-3,-1
-1,-1,-2,-5,-3,-1,-2,-1
-1,-1,-1,1,0,-1,0,-2
-2,-1,0,1,2,7,4,0
0,-1,-1,-2,-3,-4,-3,-3
0,-1,0,1,-1,-2,-5,-2
-1,-1,-2,-2,-1,-1,-1,-1
0,0,0,-1,1,-1,1,0
-1,-1,-2,-2,-1,-1,0,-1
-2,-4,-1,-1,1,-2,-2,0
-2,0,0,1,-1,-1,1,-2
-1,-2,-2,-3,-3,2,1,0
-2,-2,-2,-1,-1,-4,-6,-2
-1,0,1,-2,-3,-3,-3,-2
1,1,1,1,1,-2,3,1
-2,-2,-2,-1,-2,-1,0,-3
-3,0,-1,0,1,0,-2,0
-1,-1,-2,-1,0,2,-1,0
-1,-1,-1,-3,-2,-1,0,-3
-1,1,0,-1,-3,-4,-3,-1
0,-1,-2,-3,-2,1,6,-1
0,-1,0,-1,0,1,0,0
-1,-1,-1,-1,-1,0,0,0
0,-2,1,-1,0,-2,-4,-2
-1,-2,-1,0,0,-2,-5,-3
-2,-1,0,-1,-2,-2,1,0
0,-1,-3,-5,-4,-2,-3,-1
-1,0,-2,-1,-1,-1,-2,-1
-1,-1,-1,-1,-2,-1,-1,0
0,1,-3,-4,-6,-3,1,0
-3,-3,-2,-1,-2,-1,-2,-1
-1,-1,-2,-3,0,-1,-8,-2
-1,0,1,2,0,-2,-2,-1
-1,-2,0,-1,-1,-1,-2,-1
0,-2,-1,1,-1,2,3,-1
0,0,0,-3,1,1,7,0
0,1,0,-1,-2,-7,-5,-1
-1,-1,-1,1,1,1,-3,-1
-3,-2,-2,-2,-2,-3,-3,-2
-1,-2,-1,-1,-3,1,-3,-2
0,0,-1,-1,0,1,0,0
-1,-1,-1,0,0,-2,1,-2
1,0,-2,-2,-1,1,-1,2
-2,-2,-1,-1,0,-2,0,0
-1,-1,1,1,-3,0,2,0
-1,-1,-3,-1,-1,-3,-3,-1
0,-2,0,-2,0,-1,-2,0
-1,-1,0,-1,-3,-5,-4,-3
-2,-2,-1,-4,-2,-2,-2,-2
-1,-2,-2,0,0,4,-2,-2
0,-2,-1,2,2,1,6,1
1,-1,-3,-3,-3,-2,4,0
-1,-1,-1,-3,-3,-1,-6,-2
-2,-2,0,0,-3,-1,2,-1
-1,0,-1,-3,0,-5,-4,-2
0,-1,-1,-1,-1,0,-4,-4
0,-1,-2,-1,0,4,3,0
-2,-1,-1,-2,-1,-4,-4,-1
-1,0,-2,0,-2,0,-1,-1
-3,-2,-1,-1,-2,-5,-4,-1
-2,-2,-3,-3,-1,1,-1,-2
-1,-1,-1,-2,-1,-1,-2,-2
-1,-1,0,0,-3,-2,0,-2
-1,-1,1,0,-1,2,0,0
-2,-1,-2,-1,-1,-3,1,-2
-2,-2,-3,-4,-4,-5,-3,-2
-1,-1,1,-1,0,0,-6,0
0,-1,-1,1,1,0,-2,0
0,-1,-1,1,-1,1,2,0
0,-1,0,0,-1,-4,-3,-3
-2,-2,-3,-1,-3,-1,0,-2
0,0,-1,0,1,-1,-5,1
0,-1,1,-2,-2,0,-6,-2
-2,0,0,-2,-1,-2,1,2
0,-2,-2,-1,-2,-2,-3,-2
0,-2,-3,-2,-4,-4,-1,-1
-1,-2,-1,-1,-4,-2,-5,-2
0,0,-2,-1,-2,2,4,0
0,-1,2,0,1,-3,-3,-1
-2,-1,-1,-1,-3,0,1,-1
-1,1,-1,-2,-2,-3,-4,-1
-2,-1,-2,-1,0,-1,-5,-2
-2,0,-2,-3,1,3,4,-1
0,-1,-1,0,1,1,4,-2
-2,-3,-2,-4,-3,-5,-6,-3
1,-2,0,2,0,1,2,-2
1,-2,-1,0,-1,2,3,-2
-1,0,-1,-2,-2,-5,-5,-1
0,0,-1,1,1,1,3,0
1,-1,-2,-1,-2,0,-1,0
-2,-1,-2,-1,-3,-1,-3,-1
-3,0,-3,-1,-3,1,0,-2
0,1,-1,-2,0,-5,-2,1
1,-2,-1,-1,-4,0,-1,0
0,0,-2,-1,-3,-1,1,0
0,-1,0,-1,-1,0,-2,0
0,-1,-2,-1,1,2,6,0
0,-1,-1,-2,0,-2,-4,-2
-1,-2,-2,-1,-2,-2,-3,-3
-1,-1,0,0,1,-4,-4,0
-2,-2,0,-1,-5,-1,0,-2
-1,-1,-1,0,1,4,9,-1
-1,-1,-2,-2,-1,-1,-2,0
-1,0,0,-5,-2,-2,-4,-1
-2,-3,-2,-1,0,0,-2,0
-2,-2,-1,-2,-2,-8,-7,-1
0,0,1,0,2,0,-4,0
0,-1,0,-1,-2,-1,5,-1
-2,-1,-1,-1,-1,0,-2,-3
-3,-3,-3,-3,-2,-2,-6,-3
-2,0,-2,-2,-3,1,9,-2
1,-1,-1,0,2,6,-6,1
1,-1,-1,-1,-2,-5,-2,1
1,0,1,3,6,22,19,5
-4,-3,-2,-7,-7,-15,-14,-5
2,0,0,-1,0,12,11,3
-3,-2,-1,1,-1,-7,-16,-4
-1,0,-2,-2,-3,-16,-5,-1
2,1,1,5,8,29,16,4
-2,-3,-3,-4,-7,-11,-5,-5
0,-1,-2,-2,0,10,3,2
-4,-2,-2,-4,-4,5,2,-5
1,1,2,2,-1,-20,1,3
0,-1,-1,3,4,-3,-12,1
0,-1,-1,-2,1,5,36,3
2,0,-1,2,1,-16,5,4
0,0,2,0,2,29,4,0
-3,3,19,-1,-7,-8,-14,-10
-1,-14,-45,-4,9,46,7,2
-3,-2,5,-6,-12,-15,-50,-7
2,-5,-5,-4,-6,-23,66,8
-1,-5,-37,0,8,6,2,-1
-6,3,11,-1,-8,-30,0,-3
10,9,17,4,7,49,25,8
-4,-11,-12,1,2,7,-55,-15
-1,-3,-2,-1,1,12,31,3
-6,2,6,0,-5,-27,27,-2
8,-1,-13,1,3,-16,2,6
-2,-2,9,-10,-21,-47,-86,-3
-7,7,9,7,27,69,64,10
-8,-5,-4,-5,-13,-21,-64,-19
-8,-1,7,-1,-8,0,8,-4
-7,-2,-5,-9,-21,-65,-17,-17
0,-5,-2,-1,2,0,-62,0
21,12,15,12,24,110,101,34
-21,-12,-6,-21,-37,-72,-83,-31
0,4,-1,7,16,-38,35,3
25,11,4,23,43,64,37,36
-10,-5,2,-14,-33,-114,-82,-15
8,1,-6,9,29,127,69,15
-13,-6,-7,-16,-25,8,-48,-15
-24,-16,-6,-34,-74,-128,-115,-56
21,17,13,29,67,57,78,47
6,-2,0,-3,-16,-54,-29,-2
-1,0,-3,-3,8,27,-12,3
-4,-1,10,-1,-13,-60,-20,-16
-15,-13,-23,-11,-19,14,14,-3
-7,-2,0,-10,-14,-26,-39,-16
-1,-1,-11,11,44,117,17,2
-1,8,21,-7,-39,-32,5,6
5,-16,-29,2,25,57,-45,7
-9,-10,-37,-4,-4,-76,-36,-9
8,4,6,2,1,81,45,18
-15,2,11,12,1,-46,-16,11
13,3,16,-15,-30,-57,-65,-47
14,12,11,18,24,-21,26,41
-5,-7,0,-3,24,68,-117,-34
-2,-3,-10,-2,8,93,51,0
-9,-1,-1,-8,-8,15,16,1
-2,-9,-3,-4,16,-13,-40,-20
-8,-2,2,-12,-61,-128,-77,-21
-6,-9,6,-4,8,-13,-44,-20
-10,3,10,-2,-17,-66,-85,-15
-16,-6,4,-3,9,89,12,-18
0,-4,-3,0,29,75,51,15
29,18,14,9,6,-43,17,17
-26,-23,-22,-21,-41,34,-52,-14
27,18,4,23,9,-104,76,51
-23,-15,-50,-15,-7,18,-28,-23
26,-5,-19,-14,11,90,-58,-17
3,1,11,6,14,42,21,-9
-6,1,29,-1,22,127,-52,-20
0,0,-2,2,-23,7,9,18
-12,-8,-26,0,30,58,-15,-8
3,12,30,15,22,50,52,23
14,-5,-17,-7,-6,117,57,4
-11,-7,1,-10,-32,-113,-33,-27
-2,-1,8,13,54,98,41,18
15,23,70,19,0,-116,-5,12
-44,-56,-85,-44,-48,-115,-90,-48
34,23,38,20,7,-32,75,37
-7,-6,8,-7,-21,-26,-39,-7
-2,1,5,-14,-55,-84,-84,-18
-6,12,4,24,24,40,53,22
-30,-12,-14,-3,29,-39,-33,-16
-10,-1,1,-3,-42,-66,68,29
18,-4,-23,-10,24,63,-51,-12
1,11,24,-5,-34,-46,32,-7
-6,1,3,18,45,49,-3,17
-3,-1,-19,3,-7,-57,-17,2
1,-7,-23,-6,6,-39,95,18
7,8,31,9,7,73,59,13
21,23,49,8,-1,20,19,13
2,-20,-27,2,20,-11,21,0
-6,-3,-17,-8,-3,18,-10,-17
5,9,20,8,18,-73,-61,6
19,2,9,-4,-29,41,67,9
-14,11,23,6,-3,-55,-14,1
11,3,-4,3,-20,52,57,28
7,5,-5,10,40,70,60,23
-3,-9,-5,-11,3,74,18,-16
