0,1,2,3,4,5,6,7
-2,-1,0,-3,-3,0,-3,-1
-1,-1,-1,1,2,-4,-3,-3
-2,-2,0,2,-4,1,3,2
0,1,0,0,-1,0,0,0
-2,-2,-2,-4,-4,-3,-1,-4
-1,-1,-1,0,-1,2,-1,-3
-2,-1,-2,-4,-1,-3,0,-3
-1,0,0,0,-1,-2,-2,1
-1,-1,-3,-2,-3,0,-1,-1
-1,-1,0,3,3,1,2,-1
-2,-2,0,3,2,1,-1,-2
-1,-3,-4,-3,-2,-3,-2,-1
-1,1,1,0,1,-1,0,0
-1,-1,0,0,0,-1,1,1
-2,1,-1,-1,-1,0,-3,-2
-2,-2,0,0,-4,-1,-2,-2
-1,-1,-1,0,0,-2,2,0
0,-1,-2,-2,-1,-1,0,-2
0,-1,-2,-1,0,-1,0,1
1,0,-1,1,0,0,-1,-2
1,-3,-1,-1,-3,-1,0,0
-1,-1,-1,-2,1,-1,-1,-2
0,-2,-1,-1,0,-2,0,-2
-2,1,1,2,-1,-1,-2,0
-2,-1,-2,-3,0,-1,-1,-1
-1,1,0,0,-1,0,-1,-1
-2,-1,-3,-1,2,-1,0,-2
-2,-2,-1,-1,0,1,1,-1
0,0,-1,1,-1,-1,-3,-1
0,-2,-4,-3,-3,-3,-2,0
0,-1,1,-1,-1,0,0,-2
0,-3,-3,-1,-2,-1,0,0
-1,-1,-1,-2,-1,-1,1,-1
-1,-1,-3,-1,-2,-2,-3,0
-1,-1,1,3,0,0,-1,-1
-2,-2,-2,-3,-1,-1,0,-3
0,0,-1,0,-4,-3,0,-2
-2,-1,2,1,-1,-1,0,-1
-1,-2,-1,-5,-4,-3,-1,-4
0,-1,-2,-1,-1,-1,-2,-1
0,-2,0,0,0,0,-1,1
-2,-1,-1,-2,0,-1,1,-2
-1,-1,-1,2,-2,-1,-2,-2
0,-1,-1,-1,1,0,0,0
0,-2,-2,0,1,1,-1,-1
-2,-2,-1,-1,-4,-1,-1,1
0,1,0,-2,0,1,-1,0
0,-1,-2,-1,-2,-3,-1,-1
-1,-1,-2,1,0,1,0,-2
0,-1,-1,-1,1,0,-3,-2
-3,-1,-2,-4,-5,-3,-1,-1
0,-2,-2,-4,-2,-1,-3,-1
-1,-1,-1,-1,1,1,1,-1
0,-2,-3,-2,-2,-3,-1,0
-2,-2,-1,-1,0,-2,-1,-1
-4,-2,-1,-1,-1,-2,-1,-3
-1,-1,-1,-2,1,-1,-1,-2
1,-3,-2,-1,-10,-3,0,0
-2,-1,-1,0,1,-2,-2,-1
-1,-1,0,-1,0,0,0,-1
-1,-2,-2,-2,0,-1,-3,0
-1,0,1,-1,-1,-1,-1,-2
0,-1,-1,-3,0,0,0,-1
-2,-1,1,1,0,0,1,-1
0,-1,2,0,-3,-3,-1,0
-1,-1,-1,0,1,-2,-1,-1
0,-1,-1,0,-4,-2,-2,0
1,-1,0,-2,-2,-2,-1,-1
-1,-1,-2,0,-2,-2,-2,-3
-1,-2,0,-1,0,-2,-1,-2
-2,-1,-1,2,2,0,-1,0
-2,-1,-2,-1,-2,0,-1,-2
-1,-2,-2,-1,-2,-3,-2,0
0,-1,-2,1,0,2,-1,1
0,-2,-2,0,3,1,0,-2
0,0,-3,-3,-4,-2,-2,-2
-4,0,-3,-4,-3,-1,-2,-1
-2,-1,0,-2,0,0,-2,-1
-1,0,0,0,-1,-4,-1,0
-2,-1,1,3,2,-1,-2,0
-1,0,-1,-3,-2,-2,-2,-1
-1,-1,-3,-4,-5,-2,-1,-2
-1,-1,-1,-1,-1,-2,-1,-1
-2,0,1,-1,2,1,1,-3
0,-5,-3,-1,1,-2,1,0
0,-2,-1,0,1,0,-1,-1
0,-1,-2,-4,-4,-1,-3,-2
-1,-1,-3,0,-3,-3,-1,-1
-1,0,1,1,2,2,-1,-2
-1,0,0,-1,1,-1,-2,0
0,-2,-2,-3,-2,0,-1,-1
-2,-1,1,-2,-3,-1,0,2
-2,-1,-1,-1,-2,-1,1,-1
-2,-2,-2,-2,-5,-4,-1,0
-2,-2,-1,2,1,0,-2,1
-1,-2,-2,-2,2,-2,-1,-1
-1,-1,-1,1,-1,-2,-1,-2
-3,-1,-1,0,1,1,0,-2
-1,-2,-3,-6,-3,-2,-1,-2
-1,-2,0,-2,-1,0,-1,-2
1,-2,-1,0,-1,-1,-1,-1
0,-2,-1,0,2,-1,-1,-2
0,-1,0,0,0,-1,-1,-2
0,-2,-2,-1,-2,-2,0,0
-3,-1,-1,-2,-1,-2,-3,0
-3,-2,0,0,-2,0,-1,-1
-1,-1,0,2,-2,0,-2,-1
1,-1,-1,-1,0,-1,-2,0
-1,-1,1,0,0,-1,1,0
-1,-2,-3,-2,0,-2,1,0
-1,0,-3,0,-1,-2,-1,-1
-1,0,-2,-1,1,-1,-1,0
0,-1,-2,-2,-5,-1,-1,-1
-3,-1,0,-1,0,0,0,-2
0,-1,-1,0,-2,-2,0,-2
0,-1,-2,0,-2,-2,0,0
-1,-2,-4,1,-2,-1,0,-2
-1,1,1,-1,0,0,-2,-3
0,-1,-1,-1,-1,-1,-1,-1
-3,-4,-2,-4,-3,-2,-1,-1
1,-1,-1,-1,0,0,-2,-2
0,-1,-1,0,0,-1,-1,0
-1,-2,-1,2,-3,0,0,-2
-2,-1,0,0,-1,0,-1,-1
-1,-1,-4,-4,-4,0,-2,0
-1,-3,-1,-3,-2,-1,0,-1
-2,-1,0,-3,3,-2,-1,-2
-2,-1,-2,-1,-4,-1,0,-3
-1,-1,0,-1,0,-1,0,-1
0,-1,-2,0,2,0,-3,0
-1,-1,-2,-5,-3,-4,-2,-1
0,-1,-1,0,-2,0,-1,-1
-1,-1,0,1,1,0,0,-1
0,0,-2,-1,-2,-1,1,0
-1,0,-1,0,2,0,1,-1
-2,-1,-3,-1,0,-2,-3,-3
-1,0,0,0,-1,0,-1,0
-1,-2,-1,-2,-2,-1,-2,0
-1,-1,1,1,0,2,-2,0
-1,-1,-1,-2,-5,-4,-3,-1
-2,0,-1,-2,3,0,-1,-1
-1,1,-1,-1,1,-2,-1,-3
-1,-1,-1,-2,-1,0,-1,0
0,-1,-1,-1,0,-1,-1,-1
-2,-2,-2,-2,-1,-1,2,-1
-2,0,-1,-4,-3,-3,-1,-3
-1,0,0,3,1,-1,-1,-1
-1,-1,-1,0,1,0,-2,0
-1,-2,-2,-1,-4,-2,-1,-1
-1,0,-1,-2,0,0,-1,-1
-1,-3,-3,-1,-1,0,-1,-1
0,-1,0,1,1,1,1,-1
-1,2,-1,-4,-7,-7,-2,-2
0,-4,-1,-1,0,3,2,0
-3,-1,0,0,0,-4,-2,-1
-2,-2,-1,-1,0,0,-2,-1
-1,-4,-1,2,1,1,0,-3
0,0,-1,-1,0,-4,-4,-2
-2,-1,-3,-3,-3,1,0,-1
-1,-1,-3,-1,1,-2,0,-1
-1,-2,-1,-4,1,-1,-3,-1
-1,-1,-1,-2,-3,-3,-3,-1
-2,-2,0,-2,0,6,3,-1
0,-1,0,1,2,1,0,-1
-2,0,-1,-3,-1,-3,-1,-1
0,-2,-1,0,-2,-3,-4,-1
0,0,-2,-3,-2,-3,-2,-2
-2,-1,-2,-4,-3,-2,0,0
-1,-1,-1,-1,-3,-8,-6,-3
0,0,-1,0,2,5,3,2
-3,-1,-1,0,-2,-3,-1,-3
-2,-3,-2,-4,-5,-1,-3,-4
2,0,-2,-3,-1,-4,-1,4
-1,-1,-1,0,-1,-2,0,-5
1,-2,-1,1,2,4,3,3
2,1,-1,2,2,3,7,12
-4,-2,-2,-5,-1,-3,-3,-6
0,-1,-1,1,-4,-3,-3,-2
-1,-2,0,-1,-1,-3,-5,-6
-6,-4,-2,-1,-6,-8,-16,-20
-5,-3,-2,-1,-3,-2,6,-18
1,1,0,2,4,11,-4,24
6,0,-3,-4,-4,-3,5,0
8,3,0,-2,2,3,13,60
-6,-1,0,4,5,1,-8,-20
-9,-7,-3,-5,-11,-10,-9,-20
-3,-1,-2,0,-2,-2,-4,-15
-1,-3,-1,-2,0,-5,-9,-17
6,1,-1,0,1,0,1,30
-4,0,-1,-3,-1,-1,4,-5
-1,-1,-3,-3,-4,-5,-3,5
-3,-1,-1,2,3,1,3,-11
-8,-2,-2,-2,3,3,-5,-17
-6,-4,-2,-4,-11,-3,-3,-21
3,-2,0,-2,2,-5,-1,34
1,0,-1,1,4,2,-1,-17
5,1,1,0,-14,-2,2,20
1,0,-3,-4,-13,-19,-4,7
-2,0,-1,-6,-4,8,-9,-20
-3,0,1,1,-1,-4,15,1
-6,-6,-4,-2,-3,1,3,5
-1,0,-1,5,6,5,1,-5
-1,2,-2,-2,1,-6,-9,-2
-2,-1,-2,-7,-11,-2,-10,-13
-3,-4,-1,-4,-4,2,10,24
-5,-3,-1,-4,2,-4,-3,-3
-5,-3,-2,0,0,0,-2,-30
3,0,-1,3,9,5,2,21
3,1,0,3,1,-6,-5,-3
5,2,0,0,-1,7,2,18
-1,-3,-4,-4,12,16,6,-21
-12,-10,-7,-9,-14,-9,-2,-3
0,4,2,8,7,-13,-4,-14
-6,-1,0,2,11,3,-7,-26
20,5,4,7,2,-4,12,75
-9,-2,-3,-9,-8,-2,-6,-29
-5,-6,-4,-3,-9,5,-8,-44
3,2,0,2,6,3,16,7
-13,-6,-2,-7,-21,-7,-9,-24
4,1,4,8,19,3,-1,2
7,0,-4,-5,-6,6,-1,24
0,0,1,-8,-17,-18,-11,-15
-5,2,0,6,9,-1,-4,4
12,6,2,11,12,-1,-2,26
-5,-6,-4,-13,-10,0,-6,-32
-18,-7,-2,7,14,15,10,-2
12,1,3,-4,2,-15,5,37
-18,-5,-5,0,-10,-8,-17,-40
6,-4,-2,4,23,7,9,27
10,4,4,4,3,-2,1,9
-12,-2,-3,-13,-27,-2,2,-50
2,2,3,8,11,18,9,4
-21,-17,-5,-2,10,-3,-11,1
15,4,-6,-2,-11,-11,-6,20
-8,-1,-2,-10,-18,1,-9,-21
21,9,4,2,3,-6,3,44
-22,-3,-1,6,20,21,30,-55
10,-10,-3,5,-1,-13,-19,11
13,8,2,-5,-10,-1,15,20
-20,-7,-8,-6,-17,3,-2,-35
16,12,18,16,30,-7,-13,58
4,3,-4,-3,7,18,25,11
-6,-4,-4,4,-9,6,-5,-7
4,0,-2,-8,5,-17,-23,-8
5,5,2,3,1,25,13,-15
-14,-18,-8,-15,-34,-30,-16,-24
-16,8,-2,7,18,-6,-28,-12
26,12,4,-1,-12,-4,42,48
-28,-6,-4,-8,-20,-9,-23,-97
40,4,1,-10,2,14,33,117
-5,-15,-6,11,19,3,-3,-88
2,2,2,-3,18,5,-20,24
19,12,1,-24,-84,-51,16,11
-20,-10,-4,6,21,15,-9,-41
5,0,-2,-11,-15,-23,36,39
-17,-4,-1,11,33,20,2,-46
5,-3,-2,-6,-12,0,-40,31
-16,-9,-3,4,5,2,10,-73
12,11,12,10,11,7,-19,49
8,4,2,-11,-29,-21,-5,41
1,2,-6,-8,-17,2,1,-29
-4,12,16,16,36,1,-32,-31
1,-11,-11,5,-1,-3,1,15
-19,-20,-9,-15,-34,-4,-10,-27
-4,1,-3,2,11,-1,27,7
