0,1,2,3,4,5,6,7
-1,-1,-2,-1,-2,-2,0,0
-1,-1,0,-2,2,5,7,0
-1,-3,-2,-1,-2,-1,1,0
-2,-2,-2,1,1,-1,-3,-1
-2,-2,-2,-5,-10,-4,-4,-1
-1,0,0,3,1,-1,-2,-3
0,-1,0,-1,-3,-3,-3,-2
-2,-1,-2,-3,0,1,-1,-2
-2,-1,-2,-4,-2,-3,-4,-1
-3,-2,-1,0,0,-9,-8,0
0,-2,-4,-1,0,2,5,-2
-1,0,-1,1,0,-3,0,-1
-2,0,1,2,-2,2,3,-1
0,-3,-3,-3,-3,0,-4,-1
0,-1,-2,1,-2,-2,-7,-3
-1,-1,-4,-5,-6,-4,-1,0
0,-1,-1,0,-1,1,8,-1
-1,0,1,1,2,1,4,2
-1,-1,1,0,1,-2,-3,-2
0,-3,0,-2,-1,2,0,0
-1,-1,-2,-1,0,-2,-3,-2
-1,-1,-2,-2,-7,-2,-1,-3
-1,-1,-1,-2,1,0,-4,-3
-2,2,3,4,4,1,5,0
0,-1,-1,0,2,-1,3,-1
1,-1,-2,-4,-2,1,-5,0
-1,-1,-1,-2,-1,-6,-2,-1
0,-3,-3,-3,-6,-2,-3,0
-1,0,2,2,1,-3,-9,-3
-1,-1,0,0,3,1,3,-1
-2,-1,-2,-2,-7,-3,-10,-3
0,-1,-1,-3,-2,0,1,-1
-1,-2,0,-2,-1,0,1,-1
-3,-3,-2,-1,-1,-1,-2,-1
0,0,-1,1,4,1,-6,0
-1,0,-1,0,0,-2,0,0
-1,-2,-2,-2,-2,-1,-2,1
0,-1,-1,-3,-2,-4,-3,-1
-2,-1,0,1,0,-2,0,-1
0,-2,-2,-2,-1,0,3,-2
-2,-1,-2,0,2,6,3,0
0,0,-1,-4,-1,-4,-4,-2
0,-1,0,0,0,0,3,0
1,-1,-1,2,2,0,-3,-1
-3,-2,-3,-3,0,-2,-5,-1
-2,0,-1,1,-1,4,2,-2
-1,-2,0,1,3,1,-4,-2
-1,-1,-1,-3,-9,-6,4,-1
0,1,-1,-1,0,3,10,2
-1,-2,-1,0,0,-5,-1,-1
0,-1,-1,-1,4,2,4,0
-1,-1,-1,-3,-8,-5,-9,-4
-1,0,0,-2,-4,-3,-4,-2
-1,0,0,0,1,1,1,-1
0,-2,0,1,0,2,2,1
-2,-2,-2,-3,-1,-3,-5,-4
0,-2,0,1,-1,-3,-5,-1
-1,-1,0,-1,1,6,1,1
-2,-3,-2,-4,-4,-2,0,-1
-3,-2,-1,1,1,1,1,-1
0,-1,-2,-1,-3,-7,-4,-2
-2,-1,-1,1,-2,-5,-4,-2
-1,1,0,-3,-1,3,1,-2
-1,0,0,-3,-1,0,-5,0
-2,0,-2,0,1,-3,-5,-1
-2,-1,-2,0,-4,-2,2,-1
-1,0,-2,-1,-1,0,2,1
-2,0,0,0,0,-1,-3,0
-2,-1,1,-3,1,0,-4,-2
-1,-2,-1,0,3,-1,-2,-1
-2,-1,-1,-4,-12,-3,-2,0
-2,-3,0,0,2,-2,-4,-1
-1,-1,-1,0,-2,1,7,1
-1,-2,-3,-5,-4,-3,-3,-3
1,-1,-1,0,0,3,0,-1
-1,-1,-1,1,1,3,2,-1
-1,-1,-2,-4,-7,-4,-1,0
0,-3,0,-3,3,0,-1,0
-1,-3,-1,-2,-7,-7,-6,-2
-3,-1,-1,-2,-1,-1,-8,-2
2,-1,1,1,3,5,10,-1
-3,-1,-2,3,-1,-4,-6,2
-2,-1,-2,-2,1,1,4,2
-1,-2,-2,-1,1,0,-3,0
-2,-1,-2,-3,-7,-2,-6,1
-1,-2,0,-2,2,2,1,1
-3,-2,-2,1,0,-3,-3,-2
0,-1,-2,-2,-2,-1,1,0
-2,-3,-2,-1,1,-1,-4,-2
-1,0,-1,1,-3,0,0,-1
-1,-1,0,1,2,-3,-2,0
0,0,-2,0,3,2,6,0
-1,-1,1,1,-1,-2,-3,-4
0,0,1,-3,-1,0,0,0
0,-3,-2,-5,-3,-5,-10,-2
0,-1,-1,1,-1,-2,4,1
-1,-1,-3,-3,2,-1,-4,-2
