0,1,2,3,4,5,6,7
-1,-2,-1,-2,1,3,7,-3
-1,-2,0,3,2,-3,-7,-1
-2,-1,-2,-2,-7,-6,-6,-1
-3,-2,-3,-2,-1,0,4,-2
0,1,0,-1,-2,-2,0,2
-1,-1,0,0,1,1,0,2
0,-1,-1,-2,-1,0,-1,-2
-2,-1,-2,0,-1,-4,-3,-3
-1,0,-1,-2,-3,1,-3,-1
-2,-1,-1,-2,-4,-3,-2,-2
-2,-3,0,-2,-2,-4,-1,-1
0,-2,-1,-3,-3,-3,1,1
-2,-1,-1,-1,-1,-2,-1,-1
0,0,-3,-2,-2,-3,-2,-2
0,0,-1,1,2,2,-4,-1
-1,-1,-1,-1,-1,-4,-8,0
1,-1,1,-1,1,-2,12,1
1,-1,-1,-1,-2,-2,0,0
-1,0,-1,0,-1,2,6,0
-2,-1,-1,-2,-2,2,-2,-2
-2,-2,-2,-2,-2,-1,0,-1
-3,-1,-1,-3,-2,-5,-9,-3
0,0,-1,0,0,1,10,-2
-1,-1,1,1,-1,-4,-7,0
-2,-1,-1,-1,0,0,-1,-2
0,-3,-1,-2,0,-2,-5,-3
-1,-1,1,-1,-1,3,8,1
-1,-1,0,1,0,-1,-2,-2
-1,-2,-3,-1,0,0,-3,1
-1,-1,-1,-2,-3,-1,-2,-1
-1,-3,-4,-4,0,-6,-14,-2
0,0,-1,-1,0,4,12,0
0,-1,0,-1,0,-1,0,0
-1,0,-1,-1,-3,-2,1,0
-2,-1,-1,-1,0,4,0,0
-1,-2,-2,-1,-1,-2,-3,-2
-1,0,-2,-1,-2,-4,-3,-2
-1,0,-1,1,-1,3,-2,-1
0,1,-1,0,-1,-2,-1,1
-2,-3,-3,-2,-2,-2,-7,-4
0,-2,-1,0,0,4,5,1
-1,-4,-1,-2,-2,-1,5,-1
-1,-1,0,-1,-4,-3,-6,-7
-1,-3,-1,-2,0,-2,-4,1
0,0,-1,-1,-2,-2,1,-1
-2,-1,0,-2,0,-1,-9,-4
-1,-1,0,-1,0,-3,0,-2
1,2,-1,-1,-1,-1,-3,-2
0,-3,0,-2,-6,-5,-8,-3
-1,0,1,2,4,3,8,1
-1,-2,-1,0,-2,1,0,0
0,0,-2,0,-2,-5,-1,0
-2,-1,-2,-3,-3,-1,-3,-1
0,0,-1,1,2,1,1,-1
1,0,-1,-1,0,-2,-5,-2
-2,-1,-2,-1,-3,1,8,-1
-2,-2,-2,0,0,-1,-1,-2
-1,-2,-2,-1,0,-4,-9,0
-1,-1,0,-1,2,-1,-1,-1
-1,0,-2,-1,0,2,-5,1
0,-1,-1,-3,-2,-5,1,-3
0,0,-1,1,2,1,1,-1
-1,-2,-3,0,-3,-4,-10,-2
0,0,0,-1,-1,1,2,-1
-3,0,-1,-3,0,1,-5,-3
-1,-2,-1,-3,-3,-2,-4,-5
0,-1,0,-2,-3,-5,6,3
-2,-2,-1,-1,0,3,1,-1
-1,-1,0,3,0,1,0,1
-1,-1,-2,-2,-3,0,12,-2
0,-1,-2,-3,-2,0,-6,0
0,-1,-2,-2,-2,-3,-2,-2
-1,1,-1,-1,0,0,-2,0
-1,-3,-2,-2,-4,-2,0,0
-2,-2,-1,-2,-1,-3,1,-4
-1,1,1,3,-1,-1,-5,1
-1,-2,0,-3,-2,-2,-1,-1
-2,0,-3,0,-2,1,1,0
0,-1,-1,-2,-2,-4,-9,-2
-1,-1,0,-1,0,3,8,-3
0,-1,1,0,-5,-4,-2,-1
-1,-2,0,-3,0,0,-3,0
-1,-2,0,0,-1,-6,-3,0
-1,0,0,-1,-1,-3,-10,-4
-1,-2,-4,-4,-1,-1,-4,-2
-2,-1,-1,-1,-1,3,0,-5
0,-2,-3,-2,-1,-1,0,-2
-2,-4,-1,-2,-2,-3,-4,2
0,0,-1,2,2,1,6,0
-1,-2,0,0,1,1,1,1
-2,-1,0,-2,-4,-2,-3,-1
0,-2,-2,0,-1,2,5,-2
-2,-1,-2,1,1,-2,-2,-1
-2,-1,0,1,-2,-3,2,0
-2,-1,-1,0,-1,1,1,1
-2,-2,-3,-2,-1,-3,-2,-2
-3,-2,-2,-2,-3,-5,-9,-4
0,-2,-2,-1,0,-1,3,1
-2,1,1,0,0,1,2,0
0,-2,2,1,2,3,2,1
-1,-2,-1,-1,-1,-5,-8,-3
0,1,-1,0,-1,1,1,0
0,-2,-1,-1,0,3,6,0
-1,0,-1,0,1,-4,-4,-3
0,-1,-2,-2,-4,1,-3,-1
0,-2,-1,-3,-5,-5,-1,0
-2,-2,-3,1,1,-3,-8,-3
-1,-1,-1,-4,-2,0,3,1
0,-2,1,2,0,1,7,0
0,-1,-3,-3,-2,-2,-1,-3
-1,-1,-3,-2,-3,-2,-4,0
0,-1,-2,1,-1,-2,3,1
-1,-1,-2,-2,0,1,1,1
0,-1,-1,-1,0,-2,-5,0
-2,-2,2,0,0,-1,-3,-3
-1,1,2,-1,0,-1,2,0
1,0,-2,-2,0,2,7,3
-3,0,-1,-2,-2,-6,-19,-3
-1,-2,-2,-3,-2,4,20,2
-2,-2,-3,0,-1,-6,-10,-2
0,-1,-2,0,2,6,11,3
-1,1,-3,-2,-2,-3,4,-1
1,-1,-3,1,-2,0,-10,-3
0,0,-1,-2,-2,-7,-7,1
-2,0,0,-2,-1,0,-2,-3
0,-2,0,0,-1,-1,-2,0
