0,1,2,3,4,5,6,7
-1,0,-1,1,-2,1,5,-1
-1,-1,0,1,4,5,-1,4
-2,-2,-4,-3,-6,-3,-2,-1
-2,-2,-4,-3,-3,-2,-7,-5
-1,-2,0,0,-1,-3,9,2
0,-1,-1,-3,0,-2,-4,-4
0,0,0,1,0,-1,-12,1
-1,-1,-1,1,-1,-2,7,-3
-1,-1,-3,-3,-4,1,-4,1
-3,-1,-1,-2,-2,0,0,-2
0,-1,-1,-2,-2,-2,2,0
-1,-1,-1,-1,-1,-4,-3,-1
-2,-1,-1,-4,3,0,-2,1
-3,0,-2,0,-2,-4,2,-1
-1,-2,-1,0,-2,1,0,-1
0,0,-2,-2,-1,2,-1,-2
1,0,-1,0,2,1,-5,-1
0,0,-3,-2,-1,-2,9,0
-2,-1,0,0,-1,-4,-2,-3
0,0,-2,-2,-1,0,-6,1
-2,0,-1,0,-1,-3,-4,-1
-2,-2,-2,-3,-5,0,0,-1
-2,-2,-2,-3,1,-4,-1,-2
0,-2,-3,-2,-3,1,-1,2
-1,-2,0,2,-2,-6,-1,-1
-2,-1,-2,-1,2,4,6,-1
-1,-2,-1,0,0,2,-10,1
-1,0,0,-1,0,-3,10,-1
0,-2,-2,-3,-1,2,8,3
-2,-1,0,0,0,-4,-8,-4
-1,0,0,0,-7,-3,-7,0
0,-3,0,2,1,2,4,0
-1,-1,-1,0,1,-4,-12,-2
-1,-1,-3,-4,-4,2,15,-1
-1,-2,-2,-4,-2,-3,-5,-2
-2,0,-2,0,-3,-1,-5,-2
-1,-1,0,-1,0,0,3,1
1,0,0,2,2,-1,-13,0
-1,-2,-2,0,-1,1,5,-2
1,-3,-3,-5,-6,-7,2,-1
0,-2,-2,0,0,7,-5,-7
1,0,-3,0,-1,-3,-4,0
-3,-1,-1,-2,-3,2,-1,-3
-2,-1,0,0,1,-2,-9,-2
-1,-1,-3,-3,-5,-4,5,-1
-1,-1,-1,-2,-2,-2,-5,-2
-2,0,1,-1,0,0,1,1
-1,-1,0,-2,0,-2,-5,0
-3,-3,-2,-2,-2,0,1,-2
0,-2,-3,-1,-1,-4,-4,-4
1,0,-1,0,-1,-1,-6,-1
-1,-2,0,-1,1,3,3,-1
-1,0,0,1,-2,-4,-7,0
-3,-4,-3,-4,-3,-2,2,0
0,0,0,2,3,-1,-10,-4
-1,-2,0,1,3,-1,-7,0
-1,0,-1,-1,-6,-1,4,-3
-1,-2,-2,-2,-1,0,-2,-1
1,-1,-3,-4,-3,0,4,-1
-1,0,-1,2,1,-1,-2,-1
-1,-2,-1,0,2,-1,-3,-2
-2,-1,-1,-1,-2,-1,-1,1
0,-2,0,0,1,0,11,2
0,-1,-1,-2,-3,-1,-4,-2
-1,0,0,-1,-1,3,-1,-1
-1,-1,-1,1,-1,1,3,-1
0,0,0,-1,0,-3,-13,-2
-1,-1,-2,-3,-3,-1,7,0
0,-1,-2,-1,1,-1,-1,-1
-1,-1,-1,-3,-3,1,2,1
-4,-3,-4,-2,-1,-6,2,-2
-2,-1,-2,0,3,2,-18,-5
-1,0,-2,0,-1,-4,14,5
1,1,2,3,1,-2,-1,3
-1,-1,-1,0,-5,-2,-10,-1
-3,-3,-2,-3,-4,-1,5,-4
-2,-1,-3,-3,2,-1,-2,-3
-1,0,0,0,-1,-1,-6,0
0,0,0,1,0,4,10,-1
0,-1,1,1,-1,-4,-3,-1
-1,-1,0,-1,-2,-3,-5,-3
-1,0,0,-2,-1,-2,-2,-1
0,-1,-1,-3,-3,-3,-4,-1
-1,0,0,0,0,2,6,1
-1,-1,-2,-1,-1,-2,-9,-2
-3,-1,-2,-1,-1,-5,-10,-1
0,-2,-3,-2,1,2,10,1
-2,0,0,0,-2,-3,-7,-2
-1,-1,0,-1,0,1,4,0
-1,-1,-2,-1,-1,-2,1,-3
-2,-2,-1,0,-1,-4,-11,-2
-1,0,-2,-1,0,4,21,4
0,-2,-3,-5,-4,-3,-4,-1
0,-2,0,1,-1,-1,1,-1
0,-1,-1,2,1,-4,-3,-1
-1,-2,-1,-4,-4,-5,-12,-2
0,1,0,-1,-2,3,4,-1
-1,-1,0,-2,2,3,10,2
-1,-1,-1,-2,-1,-2,-10,-5
-2,1,-2,0,-1,-1,0,-1
-3,-2,-1,0,-1,-2,-9,-4
0,-2,-1,-2,-1,-1,3,-1
-3,0,1,0,0,-1,6,-1
0,-1,1,-1,0,-2,-7,-1
-1,-1,0,1,1,-1,5,0
-1,0,-2,-2,-4,-2,-5,-2
-1,-3,-3,-2,-2,0,3,0
0,-1,-3,-1,-3,-3,-11,-3
1,-1,-2,-2,-2,-1,4,-2
-2,-2,-2,-1,0,2,-3,-2
1,-1,-2,0,-1,-4,12,8
-3,-1,0,1,0,1,-9,-5
-1,0,1,0,1,0,-4,2
-1,-2,-1,-3,-1,-1,-5,-2
-2,-1,-1,-2,-5,-3,-2,-5
0,-2,-1,0,0,-1,6,1
0,-1,-2,1,1,-2,-5,-3
0,0,-3,0,-5,-6,-9,2
0,0,-1,-1,3,4,9,0
0,-3,-2,-2,-3,-2,6,0
0,-3,-2,-3,-4,-6,0,-1
-1,-2,1,-1,0,2,-3,-4
-3,-2,-2,0,2,0,-10,-3
0,0,-1,-1,-1,0,3,0
-2,-1,-1,-1,-1,5,4,-1
-1,-1,-4,0,0,-3,-1,-2
-1,2,-1,0,-5,-2,-2,1
-3,-3,-2,-3,-2,-1,-4,-3
-1,-1,-1,-4,0,0,-6,-2
-1,0,-1,-3,-2,0,3,3
0,-2,0,0,0,0,2,-2
-1,-3,-1,-1,-3,-2,-10,0
-1,-2,-3,-1,-1,-4,-1,-2
-1,-1,2,-1,-1,-4,1,0
-3,-3,-3,-3,-1,0,-2,-5
2,2,1,1,0,4,0,4
-3,-2,-3,-3,-2,-2,-6,-1
-2,-2,-2,-2,-1,2,3,-2
-1,0,-3,-1,-1,-5,-10,-3
0,-1,-1,-1,0,0,11,-1
0,-1,-1,0,-2,3,-3,-1
0,0,-2,2,0,-4,1,0
0,-3,0,-2,-1,2,-5,-2
-2,0,-2,-2,-2,-10,-5,-3
-2,-1,-2,-6,-3,-2,-2,0
-1,-3,-1,0,0,0,0,-2
-3,-1,-1,-1,-1,-3,-4,0
0,-1,1,2,0,2,-3,-1
0,0,1,0,-1,-2,-1,-2
-3,-2,0,-3,-5,1,5,-2
2,-1,-1,2,2,-2,0,0
-1,0,-3,-1,-2,-4,-6,4
-2,0,-3,-1,-2,3,4,0
1,0,-2,-1,0,0,-2,-1
-3,0,-2,-1,-1,-6,-5,-2
0,-2,2,0,0,0,7,-1
-1,-1,2,1,3,-1,-14,-5
-1,-1,1,1,4,6,14,5
-1,1,1,0,-5,-1,-2,0
-2,-1,-3,-3,-2,-1,1,-2
-2,-3,-2,-2,-4,-5,1,-1
-1,-1,0,0,2,2,-14,-3
0,0,-1,-1,1,4,10,-1
-1,-3,-1,0,1,-3,0,0
-1,-1,0,2,0,-2,1,0
0,-2,-3,-2,-1,-4,-4,-1
-2,-1,-1,-1,-5,-3,-2,0
-1,0,0,-4,-4,2,-6,-2
-2,0,-2,-3,1,1,3,1
0,-1,0,0,-2,-2,5,-5
0,-1,-1,-3,-3,-3,-5,-1
-1,0,1,1,4,7,17,1
-1,-2,0,-2,-2,-7,-2,-2
-1,1,0,-1,0,2,-10,-1
-3,-2,0,-1,-1,-6,-8,-3
0,-1,0,0,-2,2,9,1
0,-2,-1,3,0,-2,-4,-1
-1,-2,-2,-5,-5,-4,2,-1
-3,-3,-3,-2,0,-1,1,-4
-2,-3,-2,-3,-2,-5,-13,-1
-2,0,0,4,2,7,3,1
-1,-1,-1,-3,-3,-10,-3,-2
-1,-1,-3,-1,1,6,5,1
-2,-1,-3,-4,-4,-2,-1,-3
0,0,-1,-1,0,-5,-4,1
-3,1,0,2,1,-5,-5,-1
0,1,-2,-2,-1,0,6,2
-2,-2,-1,0,-2,6,7,-2
-1,0,-1,-1,-3,-7,-9,-3
0,-1,-1,-2,-3,-1,-5,1
-1,-1,0,1,-1,-1,0,-1
0,0,-2,-2,-2,-1,7,-2
0,-1,-1,-1,-4,-3,1,-3
0,-1,-1,-1,-1,0,2,-1
1,-1,1,1,1,-2,-5,1
-1,-1,-2,-3,-2,-4,-9,-2
-1,0,-3,-2,-1,0,0,-1
-1,-1,10,-2,-2,-3,-3,-4
4,7,20,4,3,3,7,2
-5,-14,-40,-6,-2,-5,-4,-1
1,4,4,2,2,2,-2,0
0,-4,0,-1,-3,-1,3,-5
-5,-4,7,0,0,6,6,-2
-1,-16,3,-3,-1,-4,-5,0
1,33,7,-3,-3,-2,-2,-3
6,-15,88,7,-2,0,-3,1
-1,-27,-85,-20,-6,-8,-7,-2
-1,26,106,12,2,3,1,-1
17,-31,-67,-8,1,2,0,10
-24,25,63,3,1,8,3,-8
0,-35,-34,-1,-6,-12,-7,-3
-17,17,-96,-16,-5,-5,-10,-9
18,-1,11,-1,-4,-9,-21,0
-15,36,11,-1,5,17,32,11
12,-40,-14,2,2,7,-3,-6
25,45,39,6,-5,-13,2,13
-24,-46,14,-2,3,4,2,-13
-6,-46,-48,-6,-5,-16,-18,-14
-88,87,117,16,0,8,-2,-16
76,-2,-73,-19,1,10,1,22
-31,-26,61,3,-6,-8,-20,-8
81,-26,-93,-18,-11,-13,-29,9
2,47,120,32,10,13,46,20
-31,-16,-33,-41,-4,-5,-14,-43
-26,58,62,3,4,7,33,3
68,-23,31,2,-4,-21,-65,9
-91,50,89,3,-14,-13,-52,-52
120,34,-9,33,21,15,72,60
9,6,-96,-20,-11,2,6,-7
-47,-7,-75,-15,-2,6,24,-16
-6,-37,-66,-14,-3,-12,-5,-5
-22,31,35,23,4,-4,-9,26
-34,-81,31,2,-4,-4,-3,-27
16,42,-10,6,0,-3,12,23
15,-22,-32,-8,2,19,-11,2
-41,-32,0,-8,-13,-13,-13,-28
31,24,84,28,8,-6,-1,19
-19,-10,-89,-34,-11,3,-8,-17
20,1,14,-4,5,-15,-7,5
-52,-42,35,9,2,16,25,-12
-18,23,-45,-15,-6,-7,15,2
-20,6,40,10,2,-16,15,28
63,28,43,14,1,-13,-66,-13
8,-15,-34,-12,-14,-21,-15,-2
8,49,14,25,21,73,25,4
-5,-14,-16,-9,-7,-18,9,0
-7,23,66,-5,-2,-14,14,-2
-74,80,127,35,-1,-8,3,-7
85,-62,-87,-28,-1,-9,-46,10
15,17,123,24,3,7,16,6
-67,-10,-75,2,7,12,15,-9
6,-22,45,0,-7,-4,-18,-37
46,39,65,3,-16,-32,25,-4
-73,11,36,19,16,26,-59,-25
-74,-26,16,-5,-7,-10,40,-6
87,-14,-82,-23,-6,-3,-23,34
-39,-16,-22,3,3,10,-11,11
