0,1,2,3,4,5,6,7
-1,-2,-2,-4,-3,-3,-7,-1
-1,0,1,-2,-3,0,-3,-1
-2,-1,-1,-2,-2,3,3,1
0,-1,-4,-2,-2,-2,-6,-3
-3,-1,-1,-1,1,-1,-1,-3
1,-3,-1,-1,0,0,1,0
-2,-1,-3,0,-3,0,1,-2
-1,-2,0,-3,-3,-6,-8,-2
-1,1,0,2,1,2,4,1
-3,-1,-3,-3,-1,-1,-3,0
-2,-2,-2,-4,-1,0,2,0
-1,-1,1,0,-1,4,-2,-2
0,-1,0,0,-2,-7,-6,-1
-2,0,0,0,-2,-6,-7,-2
-1,-1,-4,-3,-4,-1,3,-1
-1,-2,-2,-1,-1,-4,-2,2
-2,-1,0,-1,-1,-1,-12,-2
-1,-1,-1,3,1,5,16,1
-1,-2,1,-2,-5,-3,-2,-2
-1,-1,-1,-3,-3,-3,-19,-6
-2,-2,-3,-5,0,5,15,1
0,1,1,0,-1,0,-3,1
-2,-1,0,0,-2,-2,-4,-2
-1,-1,-1,2,1,5,9,0
0,-1,-2,0,-3,-4,-12,-4
0,-2,-2,-4,-4,3,-1,-3
1,-3,-1,-2,-2,-6,6,1
-2,-1,1,0,-1,-5,-4,-3
0,-1,-1,0,2,4,-3,0
-2,-1,-2,-1,1,-1,-2,-2
-2,0,-1,1,1,1,-5,-2
-1,-1,-2,-1,-1,1,7,-1
0,0,-1,-3,-3,0,4,0
-1,-1,1,2,0,-5,-10,1
0,-1,0,-2,-3,-3,1,-2
0,-1,0,-1,3,1,4,1
-1,-2,-1,1,-1,2,1,-2
-2,-2,-3,-4,-4,-7,-9,-2
-1,-1,-1,0,-3,-3,-7,0
-1,0,-2,-1,0,3,9,1
2,2,-2,0,-2,-5,-9,2
0,-2,-2,-1,-5,2,3,0
-1,-1,-1,-1,1,-7,-1,-1
-1,0,-3,-4,-1,1,2,-1
-3,-3,0,-1,-1,-4,-5,-2
-1,0,0,-1,0,-1,-7,-2
0,-1,-2,-1,0,5,5,0
-1,-1,-1,0,-3,-6,-2,-2
-1,-1,-2,-1,0,5,8,0
-2,-1,0,0,-1,0,-9,-2
-1,-1,0,-1,-1,-1,-3,0
-1,-2,-2,-2,-1,-2,-6,0
-1,0,1,2,-1,-5,6,-1
-1,-2,-3,-4,-4,-2,4,-1
-1,0,0,2,3,2,-4,0
-2,-2,0,1,-2,-2,-8,-1
-1,0,-2,-3,-2,4,10,1
-2,0,-1,1,0,-4,-3,-2
-1,-1,-2,-3,0,-1,-1,-1
-1,-2,-1,-1,-3,-3,-15,-3
-2,0,-1,1,1,2,5,0
1,-1,0,2,-1,-1,3,-1
-2,-1,-3,-5,-2,-1,-2,-3
-1,-1,1,0,1,-1,2,-1
0,0,-2,1,1,-3,-10,-3
0,-2,-3,-3,0,0,3,-1
-2,-1,-1,-2,-3,0,0,-2
1,-1,0,-2,-1,2,1,1
-3,-1,-1,-1,-2,2,-5,-2
-2,0,-1,-1,1,-5,-3,0
0,0,-4,-3,-2,2,-6,0
-2,1,0,0,-1,1,9,0
-3,-3,-2,-3,-1,-5,-11,-2
-1,0,0,-1,-2,4,12,-2
-2,-2,0,0,1,-1,0,-1
-1,0,-2,0,1,1,1,-1
-1,-1,-3,-1,-2,-2,-5,-3
0,0,-1,0,0,-5,-7,-3
0,0,-1,0,0,2,3,1
-1,-2,-2,-3,-1,0,3,-1
-1,-1,-1,-1,1,2,8,0
-1,0,-1,-2,-2,-2,-1,2
-2,1,-2,-3,-4,-1,1,-2
-3,-1,0,-1,0,1,-1,-1
1,-1,-1,-2,-3,-6,-12,-1
-1,-1,2,-1,-1,6,9,0
-1,-2,0,1,1,-3,-2,0
0,0,-1,-3,-2,0,-1,-2
0,-2,-1,-1,-2,0,-2,-1
-1,-1,0,-1,0,-6,-8,-3
-1,-1,-1,-1,-3,-1,-4,-1
-1,-1,-2,0,-1,-1,4,2
-2,0,-1,-3,-5,-2,-4,-1
-1,0,-2,-2,0,2,-2,-2
0,-2,-2,0,0,-5,-3,0
0,0,0,1,-1,-5,-5,-2
-1,-1,-1,-2,-2,0,4,-1
-3,-2,0,0,-2,0,-4,-1
-2,0,0,1,3,0,-3,-1
0,0,-1,2,0,2,6,2
0,-1,-3,-4,1,-2,0,0
0,-1,-2,-2,-2,2,1,-1
-1,-1,0,1,-3,-7,-7,-2
-1,0,-1,2,0,1,0,-1
0,-2,0,-1,-1,-3,-3,-2
1,-3,-3,0,-3,-10,-13,-2
0,-1,-2,-2,-1,8,3,-1
1,1,-1,-1,0,0,7,0
-1,-2,-3,1,0,5,0,-2
0,-1,1,2,0,-8,0,-1
-3,-3,-3,-5,-3,-8,-15,-2
-1,-3,-3,-1,-1,0,2,-2
0,0,0,2,1,2,1,0
-2,-2,-1,-3,-2,2,-1,-2
-1,-1,-1,0,1,-1,1,-2
-2,-2,-2,-3,-1,-3,1,-1
