-32,13,-4,-6,-3,15,-3,8
12,-24,-4,-2,-10,-2,43,-2
0,64,3,-3,1,-2,-17,3
-40,-33,-1,1,-2,-47,0,-1
7,36,1,1,4,11,6,4
-96,-9,-2,-1,5,14,-21,-3
47,-19,0,-2,3,-14,-14,7
-5,4,-2,-4,-8,-7,27,6
-14,13,6,6,5,32,31,0
-8,0,-4,-2,-13,-91,-8,11
-42,29,3,0,9,72,20,-11
43,-16,-1,0,4,19,40,14
-31,-10,2,3,5,24,22,-12
8,46,3,1,-3,-3,-12,-19
-44,24,-2,-3,-12,-53,-2,15
-6,-20,-3,-2,11,51,-14,-25
-9,1,-3,-5,-13,-17,33,18
18,-20,-2,-3,-4,13,37,-8
10,-3,-6,-8,1,1,-64,-4
11,-7,-2,-1,-5,-16,-40,19
-21,-24,0,0,2,13,1,11
-10,-25,2,0,0,18,51,-6
39,6,-2,0,-10,-17,42,12
-20,22,1,4,7,7,16,7
16,-40,3,4,13,7,-3,-1
-9,11,-8,-9,-3,-21,-9,8
10,-67,-2,1,4,-18,-10,-4
30,28,-4,-6,-3,-33,31,13
-10,5,-3,-3,-17,-25,-37,-2
56,-7,0,3,22,90,70,4
-10,-14,0,4,-4,-42,-40,-20
-18,-41,-6,-10,-2,8,-13,10
18,7,-4,-4,2,0,9,-8
3,-25,-7,-6,-18,-34,-36,2
-32,48,-2,-1,16,53,52,22
24,35,0,1,-7,-8,-12,-34
-36,1,-6,-10,-2,31,21,-14
5,20,6,5,-1,-6,-63,4
-70,-26,0,0,6,65,46,-12
29,-1,-1,5,0,-12,-28,8
3,-26,-7,-3,-5,-52,-19,-2
6,3,1,3,12,9,20,-6
15,-3,0,-7,-21,-55,-65,9
-34,-12,-6,-11,1,43,25,-14
1,43,1,0,5,-7,-10,-8
-49,-46,-3,-6,-20,-25,-3,11
55,24,2,4,1,4,-48,-3
-22,46,4,4,2,-13,57,-2
45,2,0,1,-6,-35,-3,7
-53,1,-2,-2,-2,3,-61,-8
45,9,0,-1,10,72,11,-18
-30,-9,-5,-4,0,-12,-18,7
23,7,7,9,15,26,-2,-26
-9,53,0,0,-1,-24,23,-15
-7,-28,0,3,-9,-27,2,17
28,-10,3,3,1,22,87,12
-7,-1,3,3,2,29,-74,-10
-14,18,4,6,5,-36,-39,-1
-72,-60,-10,-5,0,-37,-10,-21
3,-5,2,1,-5,3,12,12
-42,-53,-4,-1,-4,2,19,1
74,29,-2,-3,-3,-14,-66,-2
15,-6,-1,-2,0,16,33,-6
-30,-13,-4,-4,5,19,33,-15
-14,-12,-6,-3,-7,0,-26,12
4,-45,-3,0,-1,-1,0,-18
42,15,0,1,-1,5,6,10
21,4,5,8,-6,-66,-11,-13
25,0,-6,-9,-7,15,8,2
-15,-6,0,1,9,-8,-1,-6
14,-8,-3,-7,-16,-17,-96,-6
-15,-54,-3,-2,-7,23,27,-2
17,18,-1,2,11,-66,-7,-4
-18,11,-5,-13,-12,62,21,-6
-24,-3,7,7,7,-62,-3,-3
-90,-22,-6,-6,-6,-5,-32,-4
5,-14,2,1,2,27,33,-2
-10,-16,1,3,6,1,-23,31
23,18,4,1,-7,-57,-25,5
-18,-52,-4,-7,-7,42,-9,-4
51,26,-2,1,-8,-25,1,9
-8,9,-1,3,11,12,23,22
-22,4,-5,-7,-3,25,-14,-29
31,34,8,12,11,-37,9,22
-72,-25,-2,-6,-4,-22,-68,-13
