-18,-11,-3,-3,-3,14,7,-19
24,6,1,2,-2,0,-7,27
-6,13,48,12,0,18,20,6
-27,-24,-56,-19,-5,17,9,-12
13,13,12,10,1,-5,-2,2
-3,5,10,1,5,-23,-2,-11
13,4,5,-4,2,37,-13,1
24,4,-11,1,-9,-38,-21,1
-17,-17,-8,-10,-3,-8,25,-12
-12,0,-13,3,5,37,14,3
6,6,9,4,4,24,23,4
-8,-14,4,3,4,-65,-72,-15
-9,3,2,1,7,23,-3,12
13,8,13,2,-13,-20,-13,-9
-9,-22,-37,-8,24,18,-2,-27
-3,12,3,5,0,5,33,9
3,6,30,2,-5,-17,-34,-3
25,17,10,12,7,-16,-15,-12
-39,-19,-22,-7,-21,8,35,-2
4,-1,23,3,10,26,11,7
-12,-8,-22,-9,-3,-24,-6,-5
3,-5,-8,-6,6,-12,-8,-4
11,11,11,4,-12,-12,-10,-3
-1,-3,-7,-4,-8,29,14,-4
-4,-2,2,6,1,9,2,8
-15,-11,-13,-13,1,-30,-20,-20
13,3,0,0,-15,-23,-8,35
-13,-1,16,-3,8,-1,-5,15
4,1,-26,3,5,2,4,-12
1,-9,-44,-8,-14,20,22,0
-4,6,56,2,-3,-17,-26,19
-8,-13,13,-9,-6,-6,-1,-19
5,4,23,-3,-20,7,-5,-6
15,2,-34,9,20,17,-3,-1
-28,-11,-7,-1,6,-6,-3,8
13,-13,-36,-24,-15,-10,-10,-21
-5,2,35,14,6,11,12,24
-28,-10,21,-7,-21,-10,4,-15
34,1,-32,0,7,0,1,7
-17,11,25,8,27,2,-3,4
3,-4,-31,-11,-2,-17,-5,-4
23,10,26,15,10,9,9,1
-55,-37,-44,-21,-9,-4,7,-23
12,16,36,4,-5,12,14,-9
17,2,11,4,-8,16,6,27
-18,4,5,-4,6,-5,7,11
29,14,5,3,-11,-12,3,-12
16,2,-34,-2,5,21,18,-9
-5,-2,23,4,8,-1,2,47
6,-8,-17,-8,-18,13,-14,-13
11,-2,8,0,-5,-25,-9,-9
-41,-5,-29,3,-22,26,10,-3
20,5,6,-5,5,-14,0,-12
-20,-6,-22,-2,3,-4,5,13
21,19,47,9,2,8,-8,-4
-10,-4,-29,3,12,9,5,17
5,3,28,12,13,2,-1,-19
12,4,16,-5,11,-16,-12,-10
-16,8,-16,5,9,5,-10,-1
22,-15,-13,-3,-12,-4,-6,22
-46,-7,-3,-5,1,-10,-4,-27
10,-15,6,-4,-1,-10,-2,-3
17,-7,-33,-3,-6,7,5,-10
-23,-10,32,-7,22,-3,23,-4
16,-2,-37,-1,-5,3,-5,-20
-1,14,4,6,-2,24,11,-12
-8,-1,30,-8,-18,-22,1,48
16,6,7,15,18,12,10,21
10,1,-17,-20,-13,-10,-9,-10
-10,0,-6,-2,-8,3,-4,-13
-7,-4,9,7,15,-2,8,11
7,11,9,6,-6,1,-9,-35
7,12,-21,4,3,-2,-1,8
-9,-8,-23,-9,6,-2,-8,4
23,17,69,7,3,8,-4,-7
-49,-38,-15,-2,-11,-18,-24,0
-9,-20,-43,-14,-5,-1,-4,-24
5,10,10,18,14,22,8,54
1,-10,-17,-16,-23,-10,18,-25
5,4,-5,7,7,-11,-18,-7
10,-3,-19,4,3,5,4,4
-8,1,-26,-8,-14,3,-6,4
-28,-10,29,-10,2,-17,-6,-10
7,3,15,9,14,6,11,17
-7,-13,-10,-9,-19,-8,-6,4
0,18,7,7,0,4,11,3
12,5,-33,2,19,10,-25,-10
-7,-11,-6,-10,-37,-10,2,-7
7,-1,-1,-8,27,7,-5,13
-1,0,39,3,-5,-5,21,1
8,8,6,12,23,2,8,-22
-27,-14,-20,-10,4,9,2,-28
18,-4,8,-2,16,-5,-16,-24
-11,-7,-9,-7,-2,-17,-3,5
9,-5,-26,-9,-7,-7,-17,-44
33,22,13,6,-5,18,34,11
